DateTime,RealPower
2020-10-28 15:45:00,48.952
2020-10-28 15:30:00,48.396
2020-10-28 15:15:00,45.556
2020-10-28 15:00:00,43.56
2020-10-28 14:45:00,50.1
2020-10-28 14:30:00,47.864
2020-10-28 14:15:00,52.02
2020-10-28 14:00:00,50.092
2020-10-28 13:45:00,40.08
2020-10-28 13:30:00,46.356
2020-10-28 13:15:00,47.392
2020-10-28 13:00:00,46.12
2020-10-28 12:45:00,41.944
2020-10-28 12:30:00,42.04
2020-10-28 12:15:00,48.728
2020-10-28 12:00:00,42.344
2020-10-28 11:45:00,42.1
2020-10-28 11:30:00,46.02
2020-10-28 11:15:00,43.764
2020-10-28 11:00:00,43.28
2020-10-28 10:45:00,45.86
2020-10-28 10:30:00,39.768
2020-10-28 10:15:00,37.832
2020-10-28 10:00:00,38.648
2020-10-28 09:45:00,39.26
2020-10-28 09:30:00,36.724
2020-10-28 09:15:00,40.404
2020-10-28 09:00:00,40.484
2020-10-28 08:45:00,37.796
2020-10-28 08:30:00,37.804
2020-10-28 08:15:00,35.544
2020-10-28 08:00:00,34.176
2020-10-28 07:45:00,38.148
2020-10-28 07:30:00,42.724
2020-10-28 07:15:00,43.744
2020-10-28 07:00:00,41.4
2020-10-28 06:45:00,33.192
2020-10-28 06:30:00,34.828
2020-10-28 06:15:00,31.46
2020-10-28 06:00:00,33.2
2020-10-28 05:45:00,35.912
2020-10-28 05:30:00,33.12
2020-10-28 05:15:00,33.324
2020-10-28 05:00:00,34.98
2020-10-28 04:45:00,32.484
2020-10-28 04:30:00,35.696
2020-10-28 04:15:00,33.412
2020-10-28 04:00:00,32.94
2020-10-28 03:45:00,36.604
2020-10-28 03:30:00,33.176
2020-10-28 03:15:00,33.212
2020-10-28 03:00:00,35.552
2020-10-28 02:45:00,32.888
2020-10-28 02:30:00,32.264
2020-10-28 02:15:00,34.744
2020-10-28 02:00:00,32.072
2020-10-28 01:45:00,33.872
2020-10-28 01:30:00,34.18
2020-10-28 01:15:00,32.468
2020-10-28 01:00:00,34.468
2020-10-28 00:45:00,36.184
2020-10-28 00:30:00,31.976
2020-10-28 00:15:00,35.244
2020-10-28 00:00:00,35.568
2020-10-27 23:45:00,32.08
2020-10-27 23:30:00,34.732
2020-10-27 23:15:00,34.488
2020-10-27 23:00:00,32.064
2020-10-27 22:45:00,39.664
2020-10-27 22:30:00,35.8
2020-10-27 22:15:00,34.692
2020-10-27 22:00:00,37.7
2020-10-27 21:45:00,38.212
2020-10-27 21:30:00,37.56
2020-10-27 21:15:00,40.78
2020-10-27 21:00:00,38.74
2020-10-27 20:45:00,38.092
2020-10-27 20:30:00,40.86
2020-10-27 20:15:00,40.308
2020-10-27 20:00:00,39.256
2020-10-27 19:45:00,39.7
2020-10-27 19:30:00,40.508
2020-10-27 19:15:00,38.324
2020-10-27 19:00:00,38.672
2020-10-27 18:45:00,40.232
2020-10-27 18:30:00,39.02
2020-10-27 18:15:00,39.184
2020-10-27 18:00:00,41.28
2020-10-27 17:45:00,38.34
2020-10-27 17:30:00,43.464
2020-10-27 17:15:00,44.664
2020-10-27 17:00:00,41.624
2020-10-27 16:45:00,42.76
2020-10-27 16:30:00,45.868
2020-10-27 16:15:00,49.044
2020-10-27 16:00:00,45.304
