,RealPower1,RealPower5,RealPower8,RealPower9,RealPower12,RealPower13,RealPower16,RealPower17,RealPower21,RealPower24,RealPower25,RealPower28,RealPower29,RealPower33,RealPower36,RealPower37,RealPower40,RealPower41,RealPower_42,RealPower_43,RealPower_44,RealPower_45,RealPower_46,RealPower_47,RealPower_48
14205,0.289,0.0,0.0,0.0,0.041,0.312,0.0,0.046,0.529,0.332,0.0,0.0,0.0,0.221,0.0,0.0,0.0,0.976,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14206,0.283,0.0,0.0,0.0,0.037,0.312,0.0,0.048,0.533,0.335,0.0,0.0,0.0,0.224,0.0,0.0,0.0,0.984,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14207,0.286,0.0,0.0,0.0,0.031,0.312,0.0,0.048,0.534,0.336,0.0,0.0,0.0,0.224,0.0,0.0,0.0,0.986,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14208,0.284,0.0,0.0,0.0,0.033,0.313,0.0,0.047,0.534,0.336,0.0,0.0,0.0,0.222,0.0,0.0,0.0,0.982,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14209,0.304,0.0,0.0,0.0,0.032,0.312,0.0,0.048,0.537,0.336,0.0,0.0,0.0,0.224,0.0,0.0,0.0,0.983,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14210,0.291,0.0,0.0,0.0,0.027,0.312,0.0,0.048,0.539,0.336,0.0,0.0,0.0,0.224,0.0,0.0,0.0,0.984,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14211,0.301,0.0,0.0,0.0,0.03,0.313,0.0,0.048,0.54,0.336,0.0,0.0,0.0,0.224,0.0,0.0,0.0,0.984,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14212,0.291,0.0,0.0,0.0,0.03,0.313,0.0,0.048,0.539,0.336,0.0,0.0,0.0,0.224,0.0,0.0,0.0,0.983,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14213,0.328,0.0,0.0,0.0,0.031,0.312,0.0,0.048,0.54,0.338,0.0,0.0,0.0,0.224,0.0,0.0,0.0,0.985,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14214,1.116,0.0,0.0,0.0,0.042,0.352,0.0,0.058,0.622,0.431,0.062,0.0,0.0,0.514,0.0,0.0,0.0,1.012,0.18409999999999999,0.21040000000000003,0.1315,0.0,0.0,0.0,0.0
14215,7.698,5.389,1.095,3.086,1.773,2.682,0.0,1.8,3.062,3.064,3.316,2.697,3.494,3.996,6.62,1.103,7.76,4.491,7.7665,8.876000000000001,5.5475,0.0,0.0,1.7596,2.6393999999999997
14216,27.265,37.805,19.047,21.534,9.611,11.228,5.753,8.874,9.411,10.041,13.824,39.15,18.572,14.038,36.588,13.146,41.409,14.364,36.46614999999999,41.6756,26.04725,0.0,0.0,31.137200000000004,46.7058
14217,92.506,143.753,84.742,101.589,37.123,37.964,55.979,37.775,26.605,29.311,51.41,166.171,70.346,55.584,163.732,44.143,176.466,51.578,141.8669,162.1336,101.3335,0.0,0.0,181.29880000000003,271.9482
14218,126.615,347.187,169.038,180.793,77.818,69.981,189.595,73.05,59.483,65.919,120.106,396.703,156.12,81.255,320.11,147.926,318.135,120.141,235.41699999999997,269.048,168.155,0.0,0.0,343.992,515.9879999999999
14223,109.494,403.408,181.393,222.867,128.885,105.735,254.388,78.181,62.668,67.921,138.889,469.438,172.217,76.621,338.161,191.513,339.68,125.194,243.55834999999996,278.3524,173.97025,0.0,0.0,358.3768,537.5652
14224,78.546,326.62,139.032,179.164,114.682,91.635,179.237,60.554,44.829,48.832,111.694,381.318,133.94,54.993,251.785,146.895,266.387,90.345,191.24105,218.5612,136.60075,0.0,0.0,242.7776,364.16639999999995
14225,40.757,214.601,69.669,118.363,86.571,65.406,101.066,36.562,28.414,28.559,71.278,253.911,84.654,29.752,152.113,93.152,161.215,48.862,116.79009999999998,133.4744,83.4215,0.0,0.0,149.47400000000002,224.21099999999998
14226,7.666,99.921,22.774,53.415,41.976,28.109,45.006,12.998,10.254,10.736,31.941,131.031,32.429,7.901,45.182,36.712,59.741,16.498,40.22445,45.970800000000004,28.73175,0.0,0.0,46.27440000000001,69.4116
14227,0.569,13.874,0.951,6.252,5.197,2.197,6.622,0.994,1.73,1.631,4.918,24.375,3.167,0.583,1.591,6.05,4.538,2.683,2.7111,3.0984000000000003,1.9365,0.0,0.0,0.6084,0.9125999999999999
14228,0.287,0.0,0.0,0.0,0.041,0.309,0.0,0.044,0.522,0.328,0.071,0.0,0.0,0.219,0.0,0.126,0.0,0.976,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14229,0.282,0.0,0.0,0.0,0.034,0.308,0.0,0.046,0.526,0.328,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.971,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14230,0.278,0.0,0.0,0.0,0.032,0.31,0.0,0.045,0.526,0.331,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.979,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14231,0.286,0.0,0.0,0.0,0.03,0.312,0.0,0.046,0.532,0.336,0.0,0.0,0.0,0.221,0.0,0.0,0.0,0.992,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14232,0.286,0.0,0.0,0.0,0.03,0.312,0.0,0.048,0.535,0.336,0.0,0.0,0.0,0.224,0.0,0.0,0.0,0.992,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14233,0.298,0.0,0.0,0.0,0.031,0.309,0.0,0.048,0.533,0.333,0.0,0.0,0.0,0.224,0.0,0.0,0.0,0.985,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14234,0.303,0.0,0.0,0.0,0.031,0.312,0.0,0.048,0.535,0.336,0.0,0.0,0.0,0.222,0.0,0.0,0.0,0.988,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14235,0.316,0.0,0.0,0.0,0.03,0.31,0.0,0.047,0.536,0.336,0.0,0.0,0.0,0.223,0.0,0.0,0.0,0.986,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14236,0.315,0.0,0.0,0.0,0.033,0.312,0.0,0.048,0.537,0.336,0.0,0.0,0.0,0.224,0.0,0.0,0.0,0.991,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14237,0.316,0.0,0.0,0.0,0.032,0.312,0.0,0.048,0.537,0.336,0.0,0.0,0.0,0.224,0.0,0.0,0.0,0.991,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14238,1.717,0.0,0.0,0.0,0.038,0.377,0.0,0.084,0.72,0.525,0.036,0.0,0.0,0.716,0.0,0.0,0.0,1.042,0.3899,0.44560000000000005,0.2785,0.0,0.0,0.0,0.0
14239,13.555,9.729,4.442,5.449,3.073,4.421,0.0,3.373,4.1,4.228,4.845,5.784,6.879,6.765,12.41,2.049,14.925,6.445,15.264549999999998,17.4452,10.90325,0.0,0.0,8.3376,12.506400000000001
14240,54.406,58.278,35.402,29.611,16.861,17.135,20.824,15.609,11.191,12.213,21.782,55.062,27.06,20.979,59.161,24.075,65.109,20.099,92.0906,105.2464,65.779,0.0,0.0,70.2176,105.3264
14247,103.692,377.164,177.769,199.279,131.088,108.206,253.416,77.266,51.277,54.289,131.06,416.292,130.202,71.969,316.979,184.117,327.051,110.653,244.30734999999996,279.2084,174.50525,0.0,0.0,328.0756,492.11339999999996
14248,58.25,245.431,122.115,129.877,102.565,76.408,172.207,55.891,32.379,35.543,78.83,297.749,95.313,41.025,198.505,116.41,217.864,66.12,190.66319999999996,217.9008,136.188,0.0,0.0,188.3216,282.4824
14249,25.547,132.7,57.155,69.976,55.894,40.878,97.276,29.502,18.351,18.67,48.392,159.056,62.32,18.447,92.06,64.029,113.681,39.661,119.57714999999999,136.6596,85.41225,0.0,0.0,95.046,142.569
14250,12.964,69.64,25.044,37.226,23.051,15.19,39.121,11.611,9.535,10.084,23.542,87.332,28.124,8.541,43.968,32.033,50.35,18.625,52.049899999999994,59.485600000000005,37.1785,0.0,0.0,48.2156,72.32339999999999
14251,0.775,21.903,4.038,12.077,6.049,3.248,16.699,2.212,2.336,2.315,7.655,31.702,4.33,0.939,6.849,13.143,9.405,3.597,7.12145,8.138800000000002,5.08675,0.0,0.0,7.892,11.838
14252,0.3,0.0,0.0,0.005,0.056,0.315,0.0,0.048,0.537,0.339,0.15,0.0,0.001,0.227,0.0,0.166,0.0,1.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14253,0.303,0.0,0.0,0.0,0.051,0.318,0.0,0.049,0.541,0.34,0.0,0.0,0.0,0.225,0.0,0.0,0.0,1.013,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14254,0.31,0.0,0.0,0.0,0.042,0.32,0.0,0.049,0.542,0.341,0.0,0.0,0.0,0.228,0.0,0.0,0.0,1.013,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14255,0.309,0.0,0.0,0.0,0.034,0.316,0.0,0.048,0.54,0.34,0.0,0.0,0.002,0.224,0.0,0.0,0.0,1.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14256,0.318,0.0,0.0,0.0,0.028,0.316,0.0,0.048,0.54,0.339,0.0,0.0,0.004,0.226,0.0,0.0,0.0,1.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14257,0.318,0.0,0.0,0.0,0.032,0.316,0.0,0.048,0.543,0.34,0.0,0.0,0.004,0.225,0.0,0.0,0.0,1.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14258,0.297,0.0,0.0,0.0,0.029,0.316,0.0,0.048,0.543,0.34,0.0,0.0,0.002,0.225,0.0,0.0,0.0,1.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14259,0.307,0.0,0.0,0.0,0.029,0.318,0.0,0.048,0.544,0.34,0.0,0.0,0.004,0.228,0.0,0.0,0.0,1.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14260,0.319,0.0,0.0,0.0,0.03,0.316,0.0,0.048,0.544,0.34,0.0,0.0,0.004,0.225,0.0,0.0,0.0,1.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14261,0.327,0.0,0.0,0.0,0.028,0.317,0.0,0.048,0.543,0.34,0.0,0.0,0.003,0.228,0.0,0.0,0.0,1.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14262,1.502,0.0,0.0,0.0,0.042,0.39,0.0,0.082,0.665,0.479,0.076,0.0,0.0,0.562,0.0,0.0,0.0,1.028,0.17955,0.20520000000000002,0.12825,0.0,0.0,0.0,0.0
14263,9.256,5.934,1.984,3.469,2.243,3.188,0.0,2.402,3.158,3.205,3.571,3.358,3.296,4.532,7.158,1.247,9.57,4.528,10.096449999999999,11.538800000000002,7.21175,0.0,0.0,4.2196,6.3294
14264,24.847,38.492,19.402,20.544,10.586,11.187,11.098,8.956,9.139,9.823,14.219,35.676,20.793,13.458,36.799,14.715,41.245,16.0,38.7716,44.3104,27.694,0.0,0.0,40.83840000000001,61.2576
14265,76.485,109.047,62.84,57.307,30.164,32.32,47.805,28.194,24.246,26.579,38.857,106.582,63.083,45.78,138.416,40.151,132.904,52.073,131.69555,150.50920000000002,94.06825,0.0,0.0,148.09,222.13500000000002
14266,125.343,294.514,158.504,156.403,72.729,66.63,162.404,68.875,56.382,62.716,101.166,299.697,164.032,78.96,298.112,123.473,296.872,111.226,230.84179999999998,263.8192,164.887,0.0,0.0,309.5984,464.39759999999995
14267,138.712,410.258,198.963,225.711,104.915,90.983,245.729,86.225,70.076,75.966,142.907,468.956,192.202,92.506,374.71,185.982,370.367,141.176,268.9071,307.3224,192.0765,0.0,0.0,394.99440000000004,592.4916
14271,106.236,392.629,177.86,217.598,127.003,102.965,250.111,76.386,62.241,67.378,135.082,460.697,169.603,74.901,330.605,187.749,331.649,122.507,241.28509999999997,275.7544,172.3465,0.0,0.0,350.5984,525.8976
14272,76.63,317.023,134.149,175.466,111.202,88.175,172.816,58.591,48.181,51.827,108.415,373.649,130.94,54.152,252.183,151.193,258.23,85.112,186.3988,213.0272,133.142,0.0,0.0,266.0424,399.0636
14273,40.095,214.011,67.31,118.371,85.587,63.925,97.533,35.802,28.099,28.061,71.437,263.832,79.51,29.592,150.026,97.62,157.621,44.137,112.86099999999999,128.984,80.615,0.0,0.0,155.8936,233.8404
14274,6.249,93.53,20.245,50.202,39.203,27.235,42.869,11.831,9.206,9.487,29.996,131.366,30.316,7.009,42.475,38.883,55.123,15.878,37.71915,43.107600000000005,26.94225,0.0,0.0,45.461600000000004,68.19239999999999
14275,0.476,11.7,0.55,3.801,5.8,1.781,5.264,0.812,1.403,1.223,4.192,18.201,2.266,0.492,1.059,4.276,4.327,1.995,1.9144999999999999,2.188,1.3675,0.0,0.0,0.2316,0.3474
14276,0.277,0.0,0.0,0.0,0.047,0.315,0.0,0.048,0.536,0.336,0.05,0.0,0.0,0.224,0.0,0.107,0.0,1.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14277,0.294,0.0,0.0,0.0,0.05,0.317,0.0,0.048,0.539,0.338,0.0,0.0,0.0,0.224,0.0,0.0,0.0,1.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14278,0.3,0.0,0.0,0.0,0.044,0.319,0.0,0.048,0.54,0.339,0.0,0.0,0.0,0.226,0.0,0.0,0.0,1.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14279,0.285,0.0,0.0,0.0,0.03,0.311,0.0,0.045,0.531,0.332,0.0,0.0,0.003,0.223,0.0,0.0,0.0,0.986,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14280,0.289,0.0,0.0,0.0,0.032,0.311,0.0,0.048,0.533,0.333,0.0,0.0,0.002,0.222,0.0,0.0,0.0,0.988,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14281,0.3,0.0,0.0,0.0,0.033,0.313,0.0,0.048,0.536,0.336,0.0,0.0,0.0,0.221,0.0,0.0,0.0,0.987,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14282,0.269,0.0,0.0,0.0,0.037,0.311,0.0,0.047,0.536,0.336,0.0,0.0,0.0,0.221,0.0,0.0,0.0,0.984,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14283,0.285,0.0,0.0,0.0,0.032,0.312,0.0,0.047,0.536,0.336,0.0,0.0,0.0,0.224,0.0,0.0,0.0,0.984,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14284,0.292,0.0,0.0,0.0,0.031,0.311,0.0,0.048,0.534,0.334,0.0,0.0,0.0,0.224,0.0,0.0,0.0,0.986,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14285,0.31,0.0,0.0,0.0,0.036,0.308,0.0,0.048,0.531,0.332,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.981,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14286,1.339,0.0,0.0,0.0,0.036,0.363,0.0,0.07,0.613,0.459,0.021,0.0,0.0,0.61,0.0,0.0,0.0,0.991,0.27649999999999997,0.31600000000000006,0.1975,0.0,0.0,0.0,0.0
14287,10.033,6.76,4.078,4.099,2.438,3.504,0.0,2.894,3.785,3.849,3.707,4.365,5.564,4.939,8.024,1.587,10.944,5.562,9.4752,10.828800000000001,6.768,0.0,0.0,2.2244,3.3366
14288,26.546,46.24,22.324,24.728,11.828,12.33,12.041,10.232,9.685,10.414,16.676,44.277,21.618,14.454,42.381,15.8,46.665,16.202,37.8854,43.2976,27.061,0.0,0.0,39.50880000000001,59.2632
14289,73.627,135.453,59.848,65.059,33.279,34.373,49.712,26.492,21.986,24.134,50.611,115.339,57.649,44.5,157.612,45.369,145.79,39.557,97.42425,111.34200000000001,69.58875,0.0,0.0,141.904,212.856
14290,124.229,295.349,165.73,162.625,67.49,62.247,165.46,71.187,55.988,63.241,97.51,309.45,149.593,79.752,277.459,113.44,266.997,108.177,234.23855,267.70120000000003,167.31325,0.0,0.0,309.17080000000004,463.7562
14291,138.325,406.126,198.26,225.601,104.06,89.542,243.968,86.215,69.305,75.531,141.212,467.201,191.303,91.616,374.686,184.704,367.124,140.883,267.57009999999997,305.7944,191.1215,0.0,0.0,394.56680000000006,591.8502
14295,104.506,393.349,179.185,207.867,128.38,103.925,252.565,77.591,58.972,65.378,132.969,434.287,167.491,73.803,335.104,182.878,335.337,121.371,244.16,279.04,174.4,0.0,0.0,346.37800000000004,519.567
14296,68.935,308.132,134.537,168.23,111.215,86.814,174.218,59.123,42.607,46.287,103.315,357.669,132.231,49.206,243.906,146.254,252.159,88.052,188.1789,215.0616,134.4135,0.0,0.0,253.47240000000002,380.2086
14297,27.971,171.062,56.145,97.894,69.162,46.444,96.073,30.278,26.21,26.915,57.827,222.248,81.994,20.254,112.718,83.076,122.099,49.167,113.4035,129.604,81.0025,0.0,0.0,131.2212,196.8318
14298,5.55,71.708,18.109,40.882,28.497,21.646,36.579,10.774,9.564,10.18,24.892,108.379,33.428,6.338,33.232,32.707,41.88,18.284,37.52455,42.8852,26.80325,0.0,0.0,42.2948,63.44219999999999
14299,0.463,8.771,0.008,4.979,2.235,1.266,3.786,0.521,1.43,1.293,3.397,17.954,3.245,0.456,0.881,4.839,2.03,2.719,1.8137,2.0728000000000004,1.2955,0.0,0.0,1.5344,2.3015999999999996
14300,0.289,0.0,0.0,0.0,0.05,0.313,0.0,0.048,0.533,0.335,0.052,0.0,0.186,0.224,0.0,0.105,0.0,1.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14301,0.295,0.0,0.0,0.0,0.037,0.313,0.0,0.047,0.534,0.335,0.0,0.0,0.248,0.222,0.0,0.0,0.0,0.988,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14302,0.288,0.0,0.0,0.0,0.034,0.313,0.0,0.048,0.535,0.336,0.0,0.0,0.248,0.223,0.0,0.0,0.0,0.983,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14303,0.286,0.0,0.0,0.0,0.033,0.305,0.0,0.045,0.522,0.327,0.0,0.0,0.254,0.218,0.0,0.0,0.0,0.966,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14304,0.287,0.0,0.0,0.0,0.034,0.304,0.0,0.047,0.524,0.328,0.0,0.0,0.016,0.218,0.0,0.0,0.0,0.968,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14305,0.291,0.0,0.0,0.0,0.038,0.308,0.0,0.048,0.527,0.329,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.968,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14306,0.302,0.0,0.0,0.0,0.031,0.307,0.0,0.048,0.528,0.329,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.968,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14307,0.299,0.0,0.0,0.0,0.035,0.308,0.0,0.048,0.528,0.33,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.968,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14308,0.303,0.0,0.0,0.0,0.033,0.306,0.0,0.048,0.528,0.329,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14309,0.302,0.0,0.0,0.0,0.034,0.305,0.0,0.048,0.525,0.328,0.0,0.0,0.0,0.221,0.0,0.0,0.0,0.964,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14310,1.746,0.0,0.0,0.0,0.041,0.387,0.0,0.084,0.663,0.466,0.067,0.0,0.0,0.72,0.0,0.0,0.0,0.993,0.21735,0.2484,0.15525,0.0,0.0,0.0,0.0
14311,10.064,7.759,3.39,4.197,2.831,3.924,0.0,3.014,3.36,3.432,4.11,4.561,4.357,4.918,9.295,1.73,12.617,4.73,10.92245,12.482800000000001,7.80175,0.0,0.0,2.3888000000000003,3.5832
14312,42.966,43.719,27.548,22.915,13.004,15.23,14.638,12.555,10.143,11.139,16.199,36.617,19.593,20.046,49.944,15.024,61.558,15.46,41.39065,47.3036,29.56475,0.0,0.0,47.98480000000001,71.9772
14313,97.972,175.93,132.406,92.989,43.428,43.274,115.718,57.828,34.355,39.695,63.948,172.645,68.161,58.888,196.135,61.242,203.463,61.033,153.7263,175.68720000000002,109.8045,0.0,0.0,204.9212,307.3818
14314,123.251,336.476,165.881,181.451,77.186,68.401,193.385,72.121,57.411,61.964,116.907,374.844,114.999,80.493,317.599,150.673,311.986,91.063,229.90344999999996,262.7468,164.21675,0.0,0.0,341.6408,512.4612
14315,137.775,408.768,196.717,227.423,104.311,89.803,243.427,85.726,60.663,66.604,142.226,472.576,143.721,92.039,373.963,186.657,369.281,109.596,268.10945,306.41080000000005,191.50675,0.0,0.0,391.40880000000004,587.1132
14319,104.819,388.061,178.504,204.863,126.957,102.124,250.201,77.153,57.775,62.949,132.322,427.231,164.895,75.358,338.777,177.32,334.327,121.643,242.06909999999996,276.6504,172.9065,0.0,0.0,342.18080000000003,513.2712
14320,72.748,312.441,134.349,167.086,111.306,88.215,171.242,59.026,43.049,46.979,108.082,355.235,129.383,47.24,243.671,143.887,260.102,87.26,185.9319,212.49360000000001,132.8085,0.0,0.0,248.656,372.984
14321,31.644,181.053,61.583,97.513,80.313,58.92,95.68,33.133,22.856,23.909,59.184,223.91,77.727,18.908,103.634,80.489,140.932,45.63,111.89849999999998,127.884,79.9275,0.0,0.0,121.77280000000002,182.6592
14322,8.15,61.414,15.517,28.508,25.357,13.343,38.948,7.785,6.935,7.313,20.976,74.863,40.25,5.594,30.194,30.345,40.954,22.471,36.470349999999996,41.6804,26.05025,0.0,0.0,38.27440000000001,57.4116
14323,0.401,8.922,0.646,4.628,2.409,1.277,5.908,0.772,1.087,0.94,3.441,13.434,1.839,0.414,1.328,6.506,2.762,1.865,1.7769499999999998,2.0308,1.26925,0.0,0.0,1.7944,2.6915999999999998
14324,0.293,0.0,0.0,0.0,0.048,0.312,0.0,0.049,0.529,0.335,0.017,0.0,0.415,0.225,0.0,0.095,0.0,0.987,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14325,0.289,0.0,0.0,0.0,0.046,0.311,0.0,0.048,0.531,0.335,0.0,0.0,0.492,0.224,0.0,0.0,0.0,0.983,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14326,0.283,0.0,0.0,0.0,0.042,0.308,0.0,0.048,0.527,0.331,0.0,0.0,0.492,0.22,0.0,0.0,0.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14327,0.284,0.0,0.0,0.0,0.035,0.307,0.0,0.046,0.522,0.329,0.0,0.0,0.123,0.22,0.0,0.0,0.0,0.973,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14328,0.292,0.0,0.0,0.0,0.036,0.306,0.0,0.045,0.523,0.329,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.965,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14329,0.292,0.0,0.0,0.0,0.037,0.305,0.0,0.048,0.524,0.331,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.965,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14330,0.289,0.0,0.0,0.0,0.034,0.308,0.0,0.046,0.527,0.332,0.0,0.0,0.0,0.223,0.0,0.0,0.0,0.966,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14331,0.276,0.0,0.0,0.0,0.038,0.306,0.0,0.047,0.528,0.332,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.966,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14332,0.288,0.0,0.0,0.0,0.04,0.305,0.0,0.048,0.524,0.329,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.965,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14333,0.31,0.0,0.0,0.0,0.036,0.303,0.0,0.046,0.523,0.328,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.961,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14334,3.461,0.0,0.0,0.023,0.089,0.63,0.0,0.381,1.113,1.006,0.209,0.0,0.226,1.44,0.609,0.022,1.123,1.401,0.4704,0.5376000000000001,0.336,0.0,0.0,0.0296,0.044399999999999995
14335,22.794,24.079,7.474,13.675,5.47,7.298,0.92,4.554,4.496,4.574,9.151,17.809,8.716,9.888,19.899,4.916,27.958,7.912,19.60595,22.406800000000004,14.00425,0.0,0.0,14.4244,21.636599999999998
14336,68.181,124.529,48.442,50.132,23.741,23.22,29.508,23.632,14.285,16.597,42.362,81.944,28.407,37.387,115.559,33.96,123.32,24.545,77.60935,88.69640000000001,55.43525,0.0,0.0,114.856,172.284
14337,100.855,253.796,122.17,135.298,44.12,42.658,122.039,53.185,38.453,47.902,90.922,212.852,88.109,62.814,235.169,91.818,233.883,76.221,177.05765,202.35160000000002,126.46975,0.0,0.0,253.8832,380.8248
14338,124.2,337.702,167.169,182.111,77.419,68.858,194.292,72.333,56.226,62.596,117.834,372.074,122.837,80.25,317.641,146.698,311.978,100.089,231.86835,264.99240000000003,165.62025,0.0,0.0,337.51,506.265
14339,137.864,406.867,196.438,224.145,103.729,89.646,242.574,85.293,68.085,74.692,140.766,462.282,173.627,91.12,373.047,184.599,364.45,131.366,265.923,303.912,189.945,0.0,0.0,391.28600000000006,586.929
14343,105.381,394.804,176.253,216.259,125.164,101.722,250.485,75.993,62.128,67.641,135.21,456.956,166.379,75.231,333.676,188.481,330.07,121.717,241.9116,276.47040000000004,172.794,0.0,0.0,352.35760000000005,528.5364
14344,76.105,317.898,133.532,174.18,110.526,87.642,170.748,58.657,47.745,51.437,108.292,369.625,127.908,55.061,252.837,150.607,256.595,85.84,185.7457,212.2808,132.6755,0.0,0.0,264.20120000000003,396.3018
14345,39.685,213.551,66.964,117.461,85.308,63.23,97.248,35.839,29.147,29.146,71.578,263.164,79.595,30.137,151.254,97.33,158.528,45.368,112.54039999999999,128.6176,80.386,0.0,0.0,159.7388,239.60819999999998
14346,5.215,95.793,20.014,48.75,40.284,26.553,42.088,12.005,9.071,9.659,30.466,131.178,28.433,7.325,40.772,39.605,55.477,14.534,36.8389,42.101600000000005,26.3135,0.0,0.0,47.053200000000004,70.57979999999999
14347,0.439,9.626,0.385,2.976,5.404,1.218,4.848,0.702,1.225,1.1,3.608,17.096,1.756,0.446,0.958,3.695,3.958,1.842,1.70835,1.9524000000000001,1.22025,0.0,0.0,0.15760000000000002,0.2364
14348,0.291,0.0,0.0,0.0,0.057,0.315,0.0,0.046,0.527,0.331,0.036,0.0,0.0,0.224,0.0,0.09,0.0,0.99,0.0007,0.0008,0.0005,0.0,0.0,0.0,0.0
14349,0.294,0.0,0.0,0.0,0.052,0.313,0.0,0.048,0.53,0.334,0.0,0.0,0.0,0.223,0.0,0.0,0.0,0.986,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14350,0.296,0.0,0.0,0.0,0.044,0.313,0.0,0.047,0.533,0.336,0.0,0.0,0.0,0.224,0.0,0.0,0.0,0.991,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14351,0.288,0.0,0.0,0.0,0.031,0.313,0.0,0.047,0.533,0.335,0.0,0.0,0.0,0.224,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14352,0.284,0.0,0.0,0.0,0.032,0.314,0.0,0.048,0.534,0.336,0.0,0.0,0.0,0.224,0.0,0.0,0.0,0.987,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14353,0.317,0.0,0.0,0.0,0.03,0.312,0.0,0.048,0.536,0.336,0.0,0.0,0.0,0.224,0.0,0.0,0.0,0.983,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14354,0.316,0.0,0.0,0.0,0.033,0.312,0.0,0.048,0.535,0.336,0.0,0.0,0.0,0.224,0.0,0.0,0.0,0.982,0.0,0.0,0.0,0.0,0.0,0.0,0.0
