Supply,Month,Day,Hour,DHI,DNI,GHI,Temp,Weekday,target
0.00037312753935963704,0.5454545454545454,0.5,0.043478260869565216,0.0,0.0,0.0,0.5365384615384616,0.0,2.636
0.0003703283830253561,0.5454545454545454,0.5,0.08695652173913043,0.0,0.0,0.0,0.5173076923076925,0.0,2.6310000000000002
0.00037536686442706175,0.5454545454545454,0.5,0.13043478260869565,0.0,0.0,0.0,0.5019230769230769,0.0,2.6390000000000002
0.0003704683408420702,0.5454545454545454,0.5,0.17391304347826086,0.0,0.0,0.0,0.4961538461538462,0.0,2.668
0.0004911119788495748,0.5454545454545454,0.5,0.21739130434782608,0.125,0.12437810945273631,0.033818694222639736,0.5173076923076922,0.0,2.7720000000000002
0.005502441564112576,0.5454545454545454,0.5,0.2608695652173913,0.39893617021276595,0.44228855721393034,0.1845937059652419,0.5711538461538461,0.0,8.696
0.03331261957645966,0.5454545454545454,0.5,0.30434782608695654,0.5691489361702128,0.6169154228855721,0.3720056364490371,0.6403846153846153,0.0,82.685
0.11266128388903585,0.5454545454545454,0.5,0.34782608695652173,0.6702127659574468,0.7169154228855721,0.5561296383278534,0.6923076923076923,0.0,270.03
0.3125263645537235,0.5454545454545454,0.5,0.3913043478260869,0.7526595744680851,0.772139303482587,0.7130108031939878,0.7173076923076922,0.0,628.465
0.5929935717374782,0.5454545454545454,0.5,0.43478260869565216,0.6914893617021276,0.836318407960199,0.836542977923908,0.7307692307692308,0.0,1926.5019999999995
0.7028916684511288,0.5454545454545454,0.5,0.4782608695652174,0.726063829787234,0.8472636815920398,0.9013621418506341,0.7384615384615385,0.0,3004.6890000000003
0.7535527591983775,0.5454545454545454,0.5,0.5217391304347826,0.7420212765957447,0.8442786069651741,0.9084077031470175,0.7384615384615385,0.0,3332.8539999999994
0.7302506224623897,0.5454545454545454,0.5,0.5652173913043478,0.8377659574468085,0.7999999999999999,0.8511038046031001,0.7307692307692308,0.0,3257.399999999999
0.660239243891891,0.5454545454545454,0.5,0.6086956521739131,0.7898936170212766,0.7731343283582089,0.7501174260216065,0.7230769230769232,0.0,2360.896
0.5573274215151554,0.5454545454545454,0.5,0.6521739130434783,0.7180851063829787,0.7248756218905472,0.6054485674025364,0.7134615384615386,0.0,2077.8540000000003
0.3684201981522769,0.5454545454545454,0.5,0.6956521739130435,0.6196808510638298,0.6412935323383084,0.42930953499295443,0.6865384615384615,0.0,1768.222
0.202033587076855,0.5454545454545454,0.5,0.7391304347826086,0.47606382978723405,0.49104477611940295,0.24048849224988258,0.6519230769230768,0.0,1498.7020000000002
0.08461793615404316,0.5454545454545454,0.5,0.7826086956521738,0.22872340425531915,0.2189054726368159,0.07139502113668389,0.6115384615384616,0.0,696.032
0.014918523556999918,0.5454545454545454,0.5,0.8260869565217391,0.0,0.0,0.0,0.5826923076923076,0.0,248.75699999999998
0.0004083969091715757,0.5454545454545454,0.5,0.8695652173913043,0.0,0.0,0.0,0.5673076923076923,0.0,6.507
0.00037592669569391784,0.5454545454545454,0.5,0.9130434782608695,0.0,0.0,0.0,0.5557692307692308,0.0,2.6929999999999996
0.0003741072440766353,0.5454545454545454,0.5,0.9565217391304348,0.0,0.0,0.0,0.5403846153846155,0.0,2.731
0.0003721478346426387,0.5454545454545454,0.5,1.0,0.0,0.0,0.0,0.5230769230769232,0.0,2.683
0.0003707482564754983,0.5454545454545454,0.5333333333333333,0.0,0.0,0.0,0.0,0.5057692307692307,0.16666666666666666,2.662
0.00036892880485821575,0.5454545454545454,0.5333333333333333,0.043478260869565216,0.0,0.0,0.0,0.4923076923076924,0.16666666666666666,2.641
