Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,253419,-,-,-,32.82,-117.21,-8,88,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,unknown
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Dew Point,Solar Zenith Angle,Surface Albedo,Wind Speed,Precipitable Water,Wind Direction,Relative Humidity,Temperature,Pressure,
2018,1,22,20,0,0,0,0,0,0,0,5.4,125.10000000000001,0.14,2.1,0.9,344,61.08,12.700000000000001,1011,N/A
2018,1,22,20,30,0,0,0,0,0,0,5.4,131.4,0.14,2.1,0.9,350,61.480000000000004,12.600000000000001,1011,N/A
2018,1,22,21,0,0,0,0,0,0,0,5.5,137.68,0.14,2,0.9,355,62.51,12.5,1011,N/A
2018,1,22,21,30,0,0,0,0,0,0,5.5,143.89000000000001,0.14,2,0.9,179,62.92,12.4,1011,N/A
2018,1,22,22,0,0,0,0,0,0,0,5.6000000000000005,149.96,0.14,2,0.8,2,63.04,12.4,1011,N/A
2018,1,22,22,30,0,0,0,0,0,0,5.6000000000000005,155.74,0.14,2,0.8,4,63.45,12.3,1011,N/A
2018,1,22,23,0,0,0,0,0,0,0,5.5,160.96,0.14,2,0.8,6,63.1,12.3,1010,N/A
2018,1,22,23,30,0,0,0,0,0,0,5.5,164.96,0.14,2,0.8,9,63.51,12.200000000000001,1010,N/A
2018,1,23,0,0,0,0,0,0,0,0,5.300000000000001,166.6,0.14,2,0.8,12,62.75,12.200000000000001,1010,N/A
2018,1,23,0,30,0,0,0,0,0,0,5.300000000000001,165.08,0.14,1.9000000000000001,0.8,11,62.75,12.200000000000001,1010,N/A
2018,1,23,1,0,0,0,0,0,0,0,5,161.14000000000001,0.14,1.9000000000000001,0.8,10,60.980000000000004,12.3,1010,N/A
2018,1,23,1,30,0,0,0,0,0,0,5,155.96,0.14,1.8,0.8,185,60.58,12.4,1010,N/A
2018,1,23,2,0,0,0,0,0,0,0,4.800000000000001,150.19,0.14,1.8,0.8,359,59.54,12.5,1010,N/A
2018,1,23,2,30,0,0,0,0,0,0,4.800000000000001,144.12,0.14,1.8,0.8,358,59.480000000000004,12.5,1009,N/A
2018,1,23,3,0,0,0,0,0,0,0,4.800000000000001,137.91,0.14,1.9000000000000001,0.8,356,59.54,12.5,1009,N/A
2018,1,23,3,30,0,0,0,0,0,0,4.800000000000001,131.63,0.14,1.8,0.8,357,59.15,12.600000000000001,1009,N/A
2018,1,23,4,0,0,0,0,0,0,0,4.800000000000001,125.33,0.14,1.7000000000000002,0.8,359,58.81,12.600000000000001,1009,N/A
2018,1,23,4,30,0,0,0,0,0,0,4.800000000000001,119.04,0.14,1.5,0.8,181,58.050000000000004,12.8,1009,N/A
2018,1,23,5,0,0,0,0,0,0,0,4.7,112.79,0.14,1.4000000000000001,0.8,3,57.39,12.9,1009,N/A
2018,1,23,5,30,0,0,0,0,0,0,4.7,106.60000000000001,0.14,1.2000000000000002,0.8,6,57.45,12.9,1010,N/A
2018,1,23,6,0,0,0,0,0,0,0,4.9,100.5,0.14,1.1,0.8,9,58.4,12.9,1010,N/A
2018,1,23,6,30,0,0,0,0,0,0,4.9,94.51,0.14,1.1,0.8,13,56.53,13.4,1010,N/A
2018,1,23,7,0,13,182,18,13,182,18,6,88.34,0.14,1.1,0.8,18,58.97,13.9,1010,N/A
2018,1,23,7,30,34,484,94,34,484,94,6,82.9,0.14,1.4000000000000001,0.8,32,54.29,15.200000000000001,1011,N/A
2018,1,23,8,0,49,650,189,49,650,189,6.1000000000000005,77.53,0.14,1.7000000000000002,0.8,46,50.15,16.5,1011,N/A
2018,1,23,8,30,59,759,289,59,759,289,6.1000000000000005,72.42,0.14,1.9000000000000001,0.7000000000000001,59,47.68,17.3,1011,N/A
2018,1,23,9,0,67,825,381,67,825,381,6.4,67.66,0.14,2.2,0.7000000000000001,73,46.46,18.1,1011,N/A
2018,1,23,9,30,73,872,464,73,872,464,6.4,63.34,0.14,2.3000000000000003,0.7000000000000001,80,44.75,18.7,1011,N/A
2018,1,23,10,0,74,916,538,74,916,538,6.300000000000001,59.57,0.14,2.4000000000000004,0.7000000000000001,86,42.59,19.3,1011,N/A
2018,1,23,10,30,77,938,595,77,938,595,6.300000000000001,56.45,0.14,2.3000000000000003,0.7000000000000001,89,41.550000000000004,19.700000000000003,1011,N/A
2018,1,23,11,0,80,949,637,80,949,637,6,54.1,0.14,2.2,0.7000000000000001,92,40.09,20,1011,N/A
2018,1,23,11,30,81,958,663,81,958,663,6,52.63,0.14,2.1,0.7000000000000001,103,39.31,20.3,1010,N/A
2018,1,23,12,0,83,958,671,83,958,671,5.7,52.11,0.14,2,0.7000000000000001,113,38,20.5,1010,N/A
2018,1,23,12,30,82,955,663,82,955,663,5.7,52.57,0.14,1.9000000000000001,0.7000000000000001,188,37.5,20.700000000000003,1009,N/A
2018,1,23,13,0,82,944,638,82,944,638,5.300000000000001,53.980000000000004,0.14,1.9000000000000001,0.7000000000000001,262,36.42,20.8,1009,N/A
2018,1,23,13,30,80,930,596,80,930,596,5.300000000000001,56.28,0.14,2,0.7000000000000001,279,36.65,20.700000000000003,1009,N/A
2018,1,23,14,0,78,904,539,78,904,539,5.1000000000000005,59.36,0.14,2.1,0.7000000000000001,295,35.97,20.700000000000003,1008,N/A
2018,1,23,14,30,74,872,468,74,872,468,5.1000000000000005,63.1,0.14,2.2,0.7000000000000001,297,36.87,20.3,1008,N/A
2018,1,23,15,0,69,823,385,69,823,385,5.4,67.39,0.14,2.2,0.7000000000000001,299,38.45,20,1008,N/A
2018,1,23,15,30,62,755,293,62,755,293,5.4,72.12,0.14,2.2,0.7000000000000001,299,38.45,20,1008,N/A
2018,1,23,16,0,52,659,198,52,659,198,7.1000000000000005,77.21000000000001,0.14,1.8,0.6000000000000001,303,49.71,17.7,1008,N/A
2018,1,23,16,30,37,491,101,37,491,101,7.1000000000000005,82.57000000000001,0.14,1.9000000000000001,0.6000000000000001,308,53,16.7,1009,N/A
2018,1,23,17,0,11,64,13,15,190,22,6.6000000000000005,88.03,0.14,1.9000000000000001,0.6000000000000001,313,54.46,15.8,1009,N/A
2018,1,23,17,30,0,0,0,0,0,0,6.6000000000000005,94.15,0.14,2,0.6000000000000001,318,55.870000000000005,15.4,1009,N/A
2018,1,23,18,0,0,0,0,0,0,0,6.800000000000001,100.13,0.14,2.1,0.6000000000000001,323,58.300000000000004,14.9,1009,N/A
2018,1,23,18,30,0,0,0,0,0,0,6.800000000000001,106.22,0.14,2.1,0.6000000000000001,329,59.870000000000005,14.5,1010,N/A
2018,1,23,19,0,0,0,0,0,0,0,6.9,112.41,0.14,2,0.6000000000000001,335,61.64,14.200000000000001,1010,N/A
2018,1,23,19,30,0,0,0,0,0,0,6.9,118.66,0.14,2,0.6000000000000001,344,62.85,13.9,1010,N/A
2018,1,23,20,0,0,0,0,0,0,0,6.9,124.94,0.14,1.9000000000000001,0.6000000000000001,352,63.57,13.700000000000001,1010,N/A
2018,1,23,20,30,0,0,0,0,0,0,6.9,131.24,0.14,1.8,0.5,185,64.4,13.5,1010,N/A
2018,1,23,21,0,0,0,0,0,0,0,6.7,137.51,0.14,1.8,0.5,17,64.26,13.3,1010,N/A
2018,1,23,21,30,0,0,0,0,0,0,6.7,143.72,0.14,1.8,0.5,29,65.11,13.100000000000001,1010,N/A
2018,1,23,22,0,0,0,0,0,0,0,6.2,149.78,0.14,1.8,0.5,41,63.54,13,1010,N/A
2018,1,23,22,30,0,0,0,0,0,0,6.2,155.55,0.14,1.9000000000000001,0.5,48,63.96,12.9,1010,N/A
2018,1,23,23,0,0,0,0,0,0,0,5.6000000000000005,160.74,0.14,2.1,0.5,55,61.95,12.700000000000001,1009,N/A
2018,1,23,23,30,0,0,0,0,0,0,5.6000000000000005,164.72,0.14,2.2,0.5,60,62.35,12.600000000000001,1009,N/A
2018,1,24,0,0,0,0,0,0,0,0,4.9,166.37,0.14,2.4000000000000004,0.4,65,59.93,12.5,1009,N/A
2018,1,24,0,30,0,0,0,0,0,0,4.9,164.89000000000001,0.14,2.6,0.4,68,59.93,12.5,1009,N/A
2018,1,24,1,0,0,0,0,0,0,0,4.2,161,0.14,2.8000000000000003,0.4,72,57.31,12.4,1009,N/A
2018,1,24,1,30,0,0,0,0,0,0,4.2,155.86,0.14,3,0.4,75,57.25,12.4,1008,N/A
2018,1,24,2,0,0,0,0,0,0,0,3.6,150.11,0.14,3.2,0.4,78,54.93,12.4,1008,N/A
2018,1,24,2,30,0,0,0,0,0,0,3.6,144.06,0.14,3.3000000000000003,0.4,80,54.93,12.4,1008,N/A
2018,1,24,3,0,0,0,0,0,0,0,3.3000000000000003,137.85,0.14,3.4000000000000004,0.4,82,53.7,12.4,1008,N/A
2018,1,24,3,30,0,0,0,0,0,0,3.3000000000000003,131.58,0.14,3.4000000000000004,0.4,83,53.7,12.4,1008,N/A
2018,1,24,4,0,0,0,0,0,0,0,3.1,125.28,0.14,3.4000000000000004,0.4,84,53.27,12.3,1008,N/A
2018,1,24,4,30,0,0,0,0,0,0,3.1,118.98,0.14,3.4000000000000004,0.4,85,53.620000000000005,12.200000000000001,1008,N/A
2018,1,24,5,0,0,0,0,0,0,0,2.9000000000000004,112.73,0.14,3.3000000000000003,0.4,86,53.09,12.200000000000001,1009,N/A
2018,1,24,5,30,0,0,0,0,0,0,2.9000000000000004,106.53,0.14,3.3000000000000003,0.4,86,53.44,12.100000000000001,1009,N/A
2018,1,24,6,0,0,0,0,0,0,0,2.8000000000000003,100.42,0.14,3.2,0.4,87,53.51,12,1009,N/A
2018,1,24,6,30,0,0,0,0,0,0,2.9000000000000004,94.43,0.14,3.5,0.4,86,50.5,12.9,1010,N/A
2018,1,24,7,0,8,120,12,15,181,20,2.7,88.26,0.14,3.7,0.4,85,47.02,13.8,1010,N/A
2018,1,24,7,30,41,253,73,38,493,99,2.7,82.8,0.14,4,0.4,84,43.52,15,1010,N/A
2018,1,24,8,0,66,394,152,53,666,198,2.4000000000000004,77.41,0.14,4.4,0.4,84,39.4,16.2,1010,N/A
2018,1,24,8,30,64,770,298,64,770,298,2.4000000000000004,72.29,0.14,4.2,0.4,87,36.99,17.2,1010,N/A
2018,1,24,9,0,71,841,393,71,841,393,3.2,67.52,0.14,3.9000000000000004,0.4,91,36.75,18.2,1010,N/A
2018,1,24,9,30,77,888,478,77,888,478,3.2,63.18,0.14,3.6,0.4,98,34.74,19.1,1010,N/A
2018,1,24,10,0,78,931,552,78,931,552,3.5,59.39,0.14,3.2,0.4,106,33.3,20.1,1010,N/A
2018,1,24,10,30,81,953,611,81,953,611,3.4000000000000004,56.25,0.14,2.9000000000000004,0.4,114,32.06,20.700000000000003,1009,N/A
2018,1,24,11,0,131,731,562,83,969,654,2.8000000000000003,53.88,0.14,2.6,0.4,121,29.78,21.200000000000003,1009,N/A
2018,1,24,11,30,84,978,681,84,978,681,2.8000000000000003,52.4,0.14,2.3000000000000003,0.4,128,29.03,21.6,1008,N/A
2018,1,24,12,0,84,982,690,84,982,690,1.8,51.870000000000005,0.14,2.1,0.4,135,26.59,21.900000000000002,1007,N/A
2018,1,24,12,30,214,514,529,84,979,683,1.8,52.32,0.14,2,0.4,146,26.43,22,1007,N/A
2018,1,24,13,0,84,968,657,84,968,657,2.1,53.74,0.14,1.8,0.4,158,26.84,22,1007,N/A
2018,1,24,13,30,82,954,615,82,954,615,2,56.04,0.14,1.8,0.4,186,27.14,21.8,1006,N/A
2018,1,24,14,0,145,596,451,80,930,557,2.6,59.120000000000005,0.14,1.8,0.4,214,28.69,21.5,1006,N/A
2018,1,24,14,30,75,898,485,75,898,485,2.6,62.870000000000005,0.14,1.9000000000000001,0.4,240,29.580000000000002,21,1006,N/A
2018,1,24,15,0,59,796,368,70,850,400,4,67.17,0.14,2,0.4,267,34.02,20.400000000000002,1006,N/A
2018,1,24,15,30,63,785,306,63,785,306,4,71.91,0.14,2,0.4,267,34.02,20.400000000000002,1006,N/A
2018,1,24,16,0,53,682,206,53,682,206,6.800000000000001,77.01,0.14,2.1,0.4,287,48.25,17.900000000000002,1006,N/A
2018,1,24,16,30,44,267,79,38,518,107,6.800000000000001,82.38,0.14,2.1,0.4,292,51.43,16.900000000000002,1007,N/A
2018,1,24,17,0,16,219,24,16,219,24,6.9,87.85000000000001,0.14,2.1,0.4,297,54.75,16,1007,N/A
2018,1,24,17,30,0,0,0,0,0,0,6.9,93.97,0.14,2.1,0.5,298,56.53,15.5,1007,N/A
2018,1,24,18,0,0,0,0,0,0,0,7.300000000000001,99.95,0.14,2,0.5,299,59.83,15,1007,N/A
2018,1,24,18,30,0,0,0,0,0,0,7.300000000000001,106.05,0.14,2,0.5,298,60.61,14.8,1007,N/A
2018,1,24,19,0,0,0,0,0,0,0,7,112.24000000000001,0.14,2,0.5,297,60.370000000000005,14.600000000000001,1007,N/A
2018,1,24,19,30,0,0,0,0,0,0,7,118.49000000000001,0.14,2,0.5,297,60.370000000000005,14.600000000000001,1007,N/A
2018,1,24,20,0,0,0,0,0,0,0,7,124.78,0.14,2,0.5,297,60,14.700000000000001,1007,N/A
2018,1,24,20,30,0,0,0,0,0,0,7,131.08,0.14,1.9000000000000001,0.5,296,60,14.700000000000001,1007,N/A
2018,1,24,21,0,0,0,0,0,0,0,7.300000000000001,137.35,0.14,1.8,0.6000000000000001,296,60.660000000000004,14.8,1007,N/A
2018,1,24,21,30,0,0,0,0,0,0,7.300000000000001,143.55,0.14,1.8,0.6000000000000001,294,61.06,14.700000000000001,1007,N/A
2018,1,24,22,0,0,0,0,0,0,0,7.300000000000001,149.6,0.14,1.8,0.6000000000000001,292,61.410000000000004,14.600000000000001,1007,N/A
2018,1,24,22,30,0,0,0,0,0,0,7.300000000000001,155.36,0.14,1.9000000000000001,0.6000000000000001,291,62.2,14.4,1007,N/A
2018,1,24,23,0,0,0,0,0,0,0,7.2,160.52,0.14,2.1,0.6000000000000001,290,62.56,14.200000000000001,1007,N/A
2018,1,24,23,30,0,0,0,0,0,0,7.2,164.48,0.14,2.4000000000000004,0.6000000000000001,293,64.2,13.8,1007,N/A
2018,1,25,0,0,0,0,0,0,0,0,7.9,166.12,0.14,2.8000000000000003,0.6000000000000001,296,69.45,13.4,1007,N/A
2018,1,25,0,30,0,0,0,0,0,0,7.9,164.69,0.14,2.9000000000000004,0.6000000000000001,299,71.75,12.9,1007,N/A
2018,1,25,1,0,0,0,0,0,0,0,8.9,160.85,0.14,3.1,0.7000000000000001,302,79.31,12.4,1007,N/A
2018,1,25,1,30,0,0,0,0,0,0,8.9,155.75,0.14,2.8000000000000003,0.7000000000000001,304,80.35000000000001,12.200000000000001,1007,N/A
2018,1,25,2,0,0,0,0,0,0,0,9.600000000000001,150.02,0.14,2.6,0.7000000000000001,306,85.47,12,1007,N/A
2018,1,25,2,30,0,0,0,0,0,0,9.600000000000001,143.98,0.14,2.4000000000000004,0.7000000000000001,305,85.47,12,1007,N/A
2018,1,25,3,0,0,0,0,0,0,0,10.200000000000001,137.79,0.14,2.2,0.7000000000000001,304,89.16,11.9,1007,N/A
2018,1,25,3,30,0,0,0,0,0,0,10.200000000000001,131.51,0.14,2.1,0.7000000000000001,302,89.16,11.9,1007,N/A
2018,1,25,4,0,0,0,0,0,0,0,10.5,125.21000000000001,0.14,2,0.8,300,91.01,11.9,1007,N/A
2018,1,25,4,30,0,0,0,0,0,0,10.5,118.92,0.14,1.9000000000000001,0.8,297,91.01,11.9,1007,N/A
2018,1,25,5,0,0,0,0,0,0,0,10.600000000000001,112.66,0.14,1.8,0.8,295,91.05,12,1007,N/A
2018,1,25,5,30,0,0,0,0,0,0,10.600000000000001,106.46000000000001,0.14,1.8,0.9,291,91.05,12,1007,N/A
2018,1,25,6,0,0,0,0,0,0,0,10.5,100.34,0.14,1.7000000000000002,0.9,287,91.33,11.9,1007,N/A
2018,1,25,6,30,0,0,0,0,0,0,10.5,94.34,0.14,1.9000000000000001,0.9,285,88.38,12.4,1007,N/A
2018,1,25,7,0,16,117,19,16,117,19,10.5,88.17,0.14,2,1,283,85.47,12.9,1007,N/A
2018,1,25,7,30,41,411,94,41,411,94,10.5,82.69,0.14,2.4000000000000004,1,284,82.81,13.4,1008,N/A
2018,1,25,8,0,85,87,104,57,597,189,10.200000000000001,77.29,0.14,2.7,1,286,77.68,14,1008,N/A
2018,1,25,8,30,124,145,169,69,702,284,10.200000000000001,72.15,0.14,3.1,1.1,286,75.21000000000001,14.5,1008,N/A
2018,1,25,9,0,139,372,283,74,781,375,9.600000000000001,67.36,0.14,3.4000000000000004,1.2000000000000002,287,69.72,15.100000000000001,1008,N/A
2018,1,25,9,30,81,830,458,81,830,458,9.600000000000001,63.01,0.14,3.6,1.2000000000000002,285,67.96000000000001,15.5,1008,N/A
2018,1,25,10,0,83,868,528,83,868,528,9.4,59.2,0.14,3.8000000000000003,1.3,283,65.48,15.9,1008,N/A
2018,1,25,10,30,87,892,585,87,892,585,9.4,56.04,0.14,4.1000000000000005,1.3,281,64.65,16.1,1008,N/A
2018,1,25,11,0,91,900,624,91,900,624,9.9,53.660000000000004,0.14,4.3,1.4000000000000001,279,65.49,16.400000000000002,1008,N/A
2018,1,25,11,30,92,906,648,92,906,648,9.9,52.160000000000004,0.14,4.5,1.5,279,65.91,16.3,1008,N/A
2018,1,25,12,0,93,909,657,93,909,657,10.600000000000001,51.620000000000005,0.14,4.7,1.5,279,68.86,16.3,1007,N/A
2018,1,25,12,30,92,903,647,92,903,647,10.600000000000001,52.07,0.14,4.9,1.6,281,69.74,16.1,1007,N/A
2018,1,25,13,0,246,382,473,89,899,624,11.100000000000001,53.480000000000004,0.14,5.1000000000000005,1.6,282,72.94,15.9,1007,N/A
2018,1,25,13,30,230,372,439,87,884,584,11.100000000000001,55.79,0.14,5.1000000000000005,1.6,284,74.35000000000001,15.600000000000001,1007,N/A
2018,1,25,14,0,235,162,318,86,859,529,11.100000000000001,58.88,0.14,5.2,1.5,285,76.25,15.3,1007,N/A
2018,1,25,14,30,164,433,363,81,826,460,11.100000000000001,62.63,0.14,5.1000000000000005,1.5,286,78.23,14.9,1007,N/A
2018,1,25,15,0,74,784,381,74,784,381,10.9,66.94,0.14,5.1000000000000005,1.4000000000000001,287,78.47,14.600000000000001,1007,N/A
2018,1,25,15,30,66,717,291,66,717,291,10.9,71.69,0.14,5.1000000000000005,1.4000000000000001,287,78.47,14.600000000000001,1007,N/A
2018,1,25,16,0,57,611,197,57,611,197,10.4,76.8,0.14,4.9,1.2000000000000002,290,80.02,13.8,1007,N/A
2018,1,25,16,30,42,446,102,42,446,102,10.4,82.18,0.14,4.7,1.2000000000000002,290,81.59,13.5,1007,N/A
2018,1,25,17,0,18,165,25,18,165,25,9.8,87.67,0.14,4.5,1.1,291,79.85000000000001,13.200000000000001,1008,N/A
2018,1,25,17,30,0,0,0,0,0,0,9.8,93.79,0.14,4.3,1.1,291,81.42,12.9,1008,N/A
2018,1,25,18,0,0,0,0,0,0,0,9.1,99.78,0.14,4.2,1,291,79.72,12.5,1008,N/A
2018,1,25,18,30,0,0,0,0,0,0,9.1,105.88,0.14,4.2,1,292,80.24,12.4,1008,N/A
2018,1,25,19,0,0,0,0,0,0,0,8.8,112.08,0.14,4.1000000000000005,1,293,79.5,12.200000000000001,1008,N/A
2018,1,25,19,30,0,0,0,0,0,0,8.8,118.33,0.14,4.1000000000000005,1.1,294,80.10000000000001,12.100000000000001,1009,N/A
2018,1,25,20,0,0,0,0,0,0,0,8.700000000000001,124.62,0.14,4,1.1,296,80.01,12,1009,N/A
2018,1,25,20,30,0,0,0,0,0,0,8.700000000000001,130.92000000000002,0.14,3.9000000000000004,1.1,298,80.01,12,1009,N/A
2018,1,25,21,0,0,0,0,0,0,0,8.700000000000001,137.19,0.14,3.7,1.1,300,79.56,12.100000000000001,1009,N/A
2018,1,25,21,30,0,0,0,0,0,0,8.700000000000001,143.38,0.14,3.6,1.1,302,79.56,12.100000000000001,1009,N/A
2018,1,25,22,0,0,0,0,0,0,0,8.700000000000001,149.42000000000002,0.14,3.4000000000000004,1.1,305,79.51,12.100000000000001,1009,N/A
2018,1,25,22,30,0,0,0,0,0,0,8.700000000000001,155.16,0.14,3.3000000000000003,1,308,79.51,12.100000000000001,1009,N/A
2018,1,25,23,0,0,0,0,0,0,0,8.6,160.3,0.14,3.2,1,311,79.25,12.100000000000001,1009,N/A
2018,1,25,23,30,0,0,0,0,0,0,8.6,164.23,0.14,3.1,1,315,79.17,12.100000000000001,1008,N/A
2018,1,26,0,0,0,0,0,0,0,0,8.5,165.87,0.14,3,1,319,79.21000000000001,12,1008,N/A
2018,1,26,0,30,0,0,0,0,0,0,8.5,164.48,0.14,2.9000000000000004,1,321,79.21000000000001,12,1008,N/A
2018,1,26,1,0,0,0,0,0,0,0,8.4,160.70000000000002,0.14,2.8000000000000003,1,323,78.96000000000001,11.9,1008,N/A
2018,1,26,1,30,0,0,0,0,0,0,8.4,155.63,0.14,2.7,0.9,323,79.48,11.8,1008,N/A
2018,1,26,2,0,0,0,0,0,0,0,8.3,149.92000000000002,0.14,2.6,0.9,323,79.49,11.700000000000001,1008,N/A
2018,1,26,2,30,0,0,0,0,0,0,8.3,143.9,0.14,2.6,0.9,323,79.49,11.700000000000001,1008,N/A
2018,1,26,3,0,0,0,0,0,0,0,8.200000000000001,137.71,0.14,2.5,0.9,323,78.91,11.700000000000001,1008,N/A
2018,1,26,3,30,0,0,0,0,0,0,8.200000000000001,131.44,0.14,2.6,0.9,323,78.91,11.700000000000001,1008,N/A
2018,1,26,4,0,0,0,0,0,0,0,8,125.14,0.14,2.6,0.8,322,77.48,11.8,1009,N/A
2018,1,26,4,30,0,0,0,0,0,0,8,118.85000000000001,0.14,2.7,0.8,323,77.99,11.700000000000001,1009,N/A
2018,1,26,5,0,0,0,0,0,0,0,7.7,112.58,0.14,2.8000000000000003,0.8,324,76.8,11.600000000000001,1009,N/A
2018,1,26,5,30,0,0,0,0,0,0,7.7,106.38,0.14,2.8000000000000003,0.8,325,77.38,11.5,1010,N/A
2018,1,26,6,0,0,0,0,0,0,0,7.300000000000001,100.25,0.14,2.7,0.8,326,76.03,11.4,1010,N/A
2018,1,26,6,30,0,0,0,0,0,0,7.300000000000001,94.24,0.14,2.7,0.8,329,74.54,11.700000000000001,1010,N/A
2018,1,26,7,0,15,193,21,15,193,21,7.1000000000000005,88.07000000000001,0.14,2.7,0.8,331,71.95,12,1011,N/A
2018,1,26,7,30,37,485,99,37,485,99,7.1000000000000005,82.57000000000001,0.14,2.8000000000000003,0.8,335,68.73,12.700000000000001,1011,N/A
2018,1,26,8,0,50,662,197,50,662,197,6,77.16,0.14,3,0.8,340,61,13.4,1012,N/A
2018,1,26,8,30,60,762,295,60,762,295,6,72.01,0.14,2.9000000000000004,0.8,344,58.67,14,1012,N/A
2018,1,26,9,0,66,831,389,66,831,389,4.7,67.2,0.14,2.8000000000000003,0.8,349,51.06,14.700000000000001,1012,N/A
2018,1,26,9,30,72,877,472,72,877,472,4.7,62.83,0.14,2.7,0.8,352,49.13,15.3,1012,N/A
2018,1,26,10,0,74,916,545,74,916,545,3.3000000000000003,59.01,0.14,2.6,0.8,355,43.01,15.9,1012,N/A
2018,1,26,10,30,77,938,603,77,938,603,3.3000000000000003,55.83,0.14,2.4000000000000004,0.8,350,41.660000000000004,16.400000000000002,1012,N/A
2018,1,26,11,0,80,950,646,80,950,646,2.6,53.43,0.14,2.3000000000000003,0.8,345,38.18,17,1012,N/A
2018,1,26,11,30,81,959,672,81,959,672,2.6,51.92,0.14,2.2,0.8,331,37.42,17.3,1011,N/A
2018,1,26,12,0,83,952,677,83,952,677,3.1,51.370000000000005,0.14,2.1,0.9,317,38.09,17.6,1011,N/A
2018,1,26,12,30,83,949,670,83,949,670,3.1,51.81,0.14,2.2,0.9,310,37.86,17.7,1011,N/A
2018,1,26,13,0,87,930,643,87,930,643,3.1,53.230000000000004,0.14,2.3000000000000003,0.9,303,37.480000000000004,17.8,1010,N/A
2018,1,26,13,30,84,915,602,84,915,602,3.1,55.54,0.14,2.5,0.9,302,37.72,17.7,1010,N/A
2018,1,26,14,0,81,893,546,81,893,546,3.1,58.63,0.14,2.6,0.9,300,38.02,17.6,1010,N/A
2018,1,26,14,30,77,861,476,77,861,476,3.1,62.4,0.14,2.8000000000000003,0.9,301,38.51,17.400000000000002,1010,N/A
2018,1,26,15,0,58,820,382,70,822,395,3.7,66.71000000000001,0.14,2.9000000000000004,0.9,302,40.84,17.1,1010,N/A
2018,1,26,15,30,62,758,303,62,758,303,3.7,71.48,0.14,2.9000000000000004,0.9,302,40.84,17.1,1010,N/A
2018,1,26,16,0,70,409,165,53,658,205,6.2,76.60000000000001,0.14,2.6,0.9,307,55.25,15.100000000000001,1010,N/A
2018,1,26,16,30,39,500,108,39,500,108,6.2,81.99,0.14,2.7,0.9,313,58.17,14.3,1010,N/A
2018,1,26,17,0,18,214,27,18,214,27,5.5,87.49,0.14,2.9000000000000004,0.9,318,58.96,13.4,1011,N/A
2018,1,26,17,30,0,0,0,0,0,0,5.5,93.61,0.14,2.9000000000000004,0.9,323,60.52,13,1011,N/A
2018,1,26,18,0,0,0,0,0,0,0,5.800000000000001,99.60000000000001,0.14,3,0.9,328,62.68,12.700000000000001,1011,N/A
2018,1,26,18,30,0,0,0,0,0,0,5.800000000000001,105.71000000000001,0.14,3,0.9,333,63.51,12.5,1011,N/A
2018,1,26,19,0,0,0,0,0,0,0,5.800000000000001,111.91,0.14,3,0.9,338,64.44,12.3,1012,N/A
2018,1,26,19,30,0,0,0,0,0,0,5.800000000000001,118.17,0.14,2.8000000000000003,0.9,342,64.44,12.3,1012,N/A
2018,1,26,20,0,0,0,0,0,0,0,5.5,124.46000000000001,0.14,2.6,0.9,347,63.370000000000005,12.3,1012,N/A
2018,1,26,20,30,0,0,0,0,0,0,5.5,130.75,0.14,2.5,0.9,349,63.79,12.200000000000001,1012,N/A
2018,1,26,21,0,0,0,0,0,0,0,5.2,137.02,0.14,2.3000000000000003,0.9,350,62.28,12.200000000000001,1012,N/A
2018,1,26,21,30,0,0,0,0,0,0,5.2,143.21,0.14,2.3000000000000003,0.9,350,62.28,12.200000000000001,1012,N/A
2018,1,26,22,0,0,0,0,0,0,0,5,149.24,0.14,2.3000000000000003,0.9,350,61.93,12.100000000000001,1012,N/A
2018,1,26,22,30,0,0,0,0,0,0,5,154.96,0.14,2.3000000000000003,1,352,61.93,12.100000000000001,1012,N/A
2018,1,26,23,0,0,0,0,0,0,0,4.9,160.08,0.14,2.3000000000000003,1,355,61.38,12.100000000000001,1012,N/A
2018,1,26,23,30,0,0,0,0,0,0,4.9,163.98,0.14,2.1,1,180,61.38,12.100000000000001,1012,N/A
