#Meteo hourly data,,,,,,,,,,,,,,,,,,,
#Site, Solcast_site_-117.241045_32.881404,,,,,,,,,,,,,,,,,,
#Country, United States,,,,,,,,,,,,,,,,,,
#Data Source, Solcast https://solcast.com,,,,,,,,,,,,,,,,,,
#Time step,1,,,,,,,,,,,,,,,,,,
#Latitude,32.8814,,,,,,,,,,,,,,,,,,
#Longitude,-117.241,,,,,,,,,,,,,,,,,,
#Altitude,129,,,,,,,,,,,,,,,,,,
#Time Zone,-8,,,,,,,,,,,,,,,,,,
Year,Month,Day,Hour,Minute,[deg C],[degree],[%],[deg C],[W/m2],[W/m2],[W/m2],[W/m2],[cm],[cm],[mbar],[degree],[m/s],[],[degree]
Year,Month,Day,Hour,Minute,Tamb,Azimuth,Cloudopacity,DewPoint,DHI,DNI,EBH,GHI,Pw,SnowDepth,Pressure,WindDir,WindVel,AlbedoDaily,Zenith
2021,1,28,13,0,15.2,154,8.2,5,160,664,371,530,1.12,0,1007.8,201,4.2,0.11,56
2021,1,28,14,0,15.1,140,3.6,5.6,96,743,344,439,1.15,0,1007.3,193,4.8,0.11,63
2021,1,28,15,0,15,128,3.2,6.1,73,650,205,277,1.16,0,1007.1,187,4.5,0.11,72
2021,1,28,16,0,14.7,118,23.8,6.4,49,190,35,84,1.17,0,1007,178,4.2,0.11,82
2021,1,28,17,0,14.3,110,49.8,6.9,1,0,0,1,1.22,0,1006.9,168,4.6,0.11,94
2021,1,28,18,0,14,102,52.2,7.2,0,0,0,0,1.29,0,1007,160,5.4,0.11,106
2021,1,28,19,0,13.9,95,61.6,7.3,0,0,0,0,1.41,0,1007.4,163,6.4,0.11,118
2021,1,28,20,0,13.7,86,4.1,7.6,0,0,0,0,1.58,0,1007.6,167,7.1,0.11,131
2021,1,28,21,0,13.7,76,43.8,7.8,0,0,0,0,1.87,0,1007.6,166,7.2,0.11,143
2021,1,28,22,0,13.7,60,54.5,7.9,0,0,0,0,2.15,0,1007.4,167,7.3,0.11,155
2021,1,28,23,0,13.6,26,57.9,8.5,0,0,0,0,2.25,0,1006.9,172,8.1,0.11,163
2021,1,29,0,0,12.9,-25,51.1,9.7,0,0,0,0,2.24,0,1006.7,207,5.7,0.11,164
2021,1,29,1,0,11.7,-59,60.9,9.5,0,0,0,0,2.21,0,1006.6,271,4.3,0.11,155
2021,1,29,2,0,10.9,-75,57.8,8.7,0,0,0,0,2.15,0,1006.1,322,1.2,0.11,144
2021,1,29,3,0,11.1,-86,65.2,9.2,0,0,0,0,2.09,0,1006.2,131,2.7,0.11,131
2021,1,29,4,0,11.5,-94,41.7,9.6,0,0,0,0,1.91,0,1006.5,153,4,0.11,119
2021,1,29,5,0,11.8,-102,35.7,9.5,0,0,0,0,1.65,0,1006.7,198,3.8,0.11,106
2021,1,29,6,0,12,-109,36.6,9.1,1,0,0,1,1.44,0,1006.7,222,4.5,0.11,94
2021,1,29,7,0,12.3,-118,27.1,8.6,49,98,14,63,1.35,0,1007,222,4.2,0.11,82
2021,1,29,8,0,13,-127,4.1,7.8,85,541,175,260,1.35,0,1007.7,231,4.9,0.11,72
2021,1,29,9,0,13.5,-139,1.1,7.3,100,721,330,430,1.37,0,1008.3,233,4.4,0.11,63
2021,1,29,10,0,13.8,-154,0.4,7,101,809,457,558,1.37,0,1008.8,226,4.1,0.11,56
2021,1,29,11,0,14.1,-171,53.3,6.5,202,145,88,289,1.41,0,1008.7,231,5.5,0.11,52
2021,1,29,12,0,14,171,73.6,6.5,166,0,0,166,1.49,0,1008.1,240,6.5,0.11,52
2021,1,29,13,0,13.6,154,56.4,6.7,238,6,3,241,1.55,0,1007.7,252,7.3,0.11,55
2021,1,29,14,0,13.4,140,36.5,7.1,242,84,41,283,1.6,0,1008,263,6.8,0.11,62
2021,1,29,15,0,12.9,128,57.4,7.7,96,51,14,110,1.68,0,1008.7,270,5.6,0.11,71
2021,1,29,16,0,12.3,118,29,8,66,26,4,69,1.66,0,1008.9,269,4.4,0.11,82
2021,1,29,17,0,12.4,109,1.5,7.7,2,2,0,2,1.58,0,1008.9,269,3.2,0.11,93
2021,1,29,18,0,12.3,102,11.4,7.4,0,0,0,0,1.52,0,1009.2,275,1.9,0.11,106
2021,1,29,19,0,12.2,94,3.4,7.2,0,0,0,0,1.47,0,1009.6,294,0.5,0.11,118
2021,1,29,20,0,12.1,86,18.7,7.1,0,0,0,0,1.44,0,1010.2,98,1,0.11,131
2021,1,29,21,0,12,76,20.6,7.3,0,0,0,0,1.44,0,1011.1,111,1.6,0.11,143
2021,1,29,22,0,11.8,59,20,7.5,0,0,0,0,1.43,0,1011.5,121,1.3,0.11,155
2021,1,29,23,0,11.6,26,20.5,7.3,0,0,0,0,1.42,0,1011.5,115,0.7,0.11,163
2021,1,30,0,0,11.5,-24,21.4,7.2,0,0,0,0,1.43,0,1011.7,82,0.3,0.12,163
2021,1,30,1,0,11.4,-58,21.8,7,0,0,0,0,1.44,0,1011.9,51,0.5,0.12,155
2021,1,30,2,0,11.2,-75,21.9,6.9,0,0,0,0,1.44,0,1012.1,57,0.9,0.12,144
2021,1,30,3,0,11,-86,22.5,6.9,0,0,0,0,1.42,0,1012.4,69,1.5,0.12,131
2021,1,30,4,0,10.8,-94,21.1,6.9,0,0,0,0,1.42,0,1012.4,75,1.9,0.12,119
2021,1,30,5,0,10.7,-101,21,6.6,0,0,0,0,1.41,0,1012.4,77,1.6,0.12,106
2021,1,30,6,0,10.7,-109,8.6,6.3,1,7,1,2,1.37,0,1013,67,1.1,0.12,94
2021,1,30,7,0,11,-117,0.1,6.1,29,462,71,100,1.34,0,1013.9,48,1.3,0.12,82
2021,1,30,8,0,11.9,-127,0,5.9,51,741,235,285,1.34,0,1014.6,53,1.7,0.12,72
2021,1,30,9,0,12.9,-139,0,5.8,62,850,393,455,1.29,0,1015,69,1.4,0.12,62
2021,1,30,10,0,13.8,-153,0,5.7,67,906,514,581,1.25,0,1015.4,299,0.2,0.12,55
2021,1,30,11,0,14.1,-170,0.1,5.9,72,924,575,647,1.27,0,1015.2,285,1.9,0.12,52
2021,1,30,12,0,14.2,171,0,6.2,72,924,576,648,1.3,0,1014.2,289,3,0.12,51
2021,1,30,13,0,14.2,154,0.3,6.4,73,892,509,583,1.31,0,1013.1,296,3.6,0.12,55
2021,1,30,14,0,14.1,139,0.1,6.7,64,846,397,461,1.35,0,1012.8,301,4.1,0.12,62
2021,1,30,15,0,14,128,0,7,52,743,241,294,1.4,0,1013,310,4.2,0.12,71
2021,1,30,16,0,13.8,118,0,7.2,31,486,78,109,1.41,0,1012.9,323,4.2,0.12,82
2021,1,30,17,0,13.5,109,0,7.6,2,13,1,3,1.37,0,1012.7,327,4,0.12,93
2021,1,30,18,0,13.3,102,1.2,7.9,0,0,0,0,1.34,0,1012.9,329,3.3,0.12,105
2021,1,30,19,0,13.2,94,2.1,8,0,0,0,0,1.31,0,1013.2,340,2.7,0.12,118
2021,1,30,20,0,13.2,86,0.7,7.8,0,0,0,0,1.25,0,1013.6,356,2.4,0.12,130
2021,1,30,21,0,13.3,75,5.8,7.5,0,0,0,0,1.19,0,1014.2,3,1.9,0.12,143
2021,1,30,22,0,13.2,59,1.8,7.2,0,0,0,0,1.17,0,1014.5,2,1.3,0.12,154
2021,1,30,23,0,13.1,26,15.6,6.6,0,0,0,0,1.17,0,1014.4,4,1.2,0.12,163
2021,1,31,0,0,13,-24,22,6,0,0,0,0,1.16,0,1014.4,18,1.3,0.11,163
2021,1,31,1,0,12.9,-58,17.4,5.3,0,0,0,0,1.14,0,1014.2,26,1.2,0.11,155
2021,1,31,2,0,12.8,-75,24.1,4.5,0,0,0,0,1.12,0,1013.8,31,1.5,0.11,143
2021,1,31,3,0,12.7,-85,35.6,4.2,0,0,0,0,1.12,0,1013.5,40,1.2,0.11,131
2021,1,31,4,0,12.7,-94,39.5,4.1,0,0,0,0,1.12,0,1013.6,36,1.1,0.11,118
2021,1,31,5,0,12.7,-101,27.1,3.5,0,0,0,0,1.12,0,1013.7,34,1.6,0.11,106
2021,1,31,6,0,12.6,-109,53.7,3.1,1,0,0,1,1.14,0,1014,39,1.7,0.11,94
2021,1,31,7,0,13,-117,25.9,2.9,60,130,21,82,1.16,0,1014.3,47,1.6,0.11,82
2021,1,31,8,0,13.9,-127,43.1,2.9,139,88,29,168,1.16,0,1014.4,55,1.5,0.11,72
2021,1,31,9,0,15,-139,3.6,3.4,85,771,364,448,1.2,0,1014.4,48,0.9,0.11,62
2021,1,31,10,0,16.1,-153,0,3.7,63,920,525,588,1.25,0,1014.1,13,0.5,0.11,55
2021,1,31,11,0,17.1,-170,14.9,3.2,224,534,332,556,1.26,0,1013.3,340,0.7,0.11,51
2021,1,31,12,0,17.7,171,37.5,2.5,318,145,91,409,1.29,0,1012.3,307,1.6,0.11,51
2021,1,31,13,0,17.8,154,41.6,2.2,329,24,14,343,1.35,0,1011.7,291,2.5,0.11,55
2021,1,31,14,0,17.5,139,41.5,2.8,245,60,30,275,1.42,0,1011.2,302,2.9,0.11,62
2021,1,31,15,0,17.2,127,61.9,4.1,112,0,0,112,1.48,0,1010.9,313,3.1,0.11,71
2021,1,31,16,0,16.7,117,57,5.4,48,0,0,48,1.48,0,1010.8,312,2.8,0.11,82
2021,1,31,17,0,16.1,109,64.9,5.8,1,0,0,1,1.49,0,1011,330,2.3,0.11,93
2021,1,31,18,0,15.9,101,54.8,5.9,0,0,0,0,1.53,0,1011.7,326,1.7,0.11,105
2021,1,31,19,0,15.7,94,60.8,6.1,0,0,0,0,1.59,0,1012.9,305,1.7,0.11,118
2021,1,31,20,0,15.5,86,71.4,6.3,0,0,0,0,1.66,0,1013.8,329,1.3,0.11,130
2021,1,31,21,0,15.6,75,81.3,6.1,0,0,0,0,1.67,0,1013,25,1.3,0.11,143
2021,1,31,22,0,16,58,79.7,5,0,0,0,0,1.66,0,1011.5,45,2.1,0.11,154
2021,1,31,23,0,16,26,75.6,4.2,0,0,0,0,1.76,0,1011,62,1.1,0.11,163
2021,2,1,0,0,15.8,-23,79,4.3,0,0,0,0,1.89,0,1010.9,249,0.8,0.1,163
2021,2,1,1,0,15.7,-57,80.9,4.6,0,0,0,0,1.98,0,1011,282,1.8,0.1,155
2021,2,1,2,0,15.5,-74,79,4.9,0,0,0,0,2.08,0,1010.8,328,1.6,0.1,143
2021,2,1,3,0,15.5,-85,88.9,4.7,0,0,0,0,2.26,0,1010.4,50,0.7,0.1,131
2021,2,1,4,0,15.5,-93,75.9,4.9,0,0,0,0,2.33,0,1010.6,112,0.5,0.1,118
2021,2,1,5,0,15.5,-101,76.4,4.5,0,0,0,0,2.28,0,1010.8,44,1.1,0.1,106
2021,2,1,6,0,15.6,-108,73.1,3.9,0,0,0,0,2.25,0,1011.3,35,1.1,0.1,94
2021,2,1,7,0,15.9,-117,52,4.1,50,0,0,50,2.25,0,1012,321,0.2,0.1,82
2021,2,1,8,0,16.5,-127,52.5,4.2,135,0,0,135,2.3,0,1012.4,174,0.8,0.1,71
2021,2,1,9,0,17.1,-138,33.3,4.2,269,55,28,296,2.39,0,1012.8,72,0.3,0.1,62
2021,2,1,10,0,17.6,-153,20.1,4.7,284,292,168,452,2.44,0,1012.8,348,1,0.1,55
2021,2,1,11,0,18.4,-170,55.6,5.5,235,70,43,278,2.44,0,1011.9,319,1,0.1,51
2021,2,1,12,0,18.8,171,67.3,5.1,206,0,0,206,2.49,0,1010.5,333,1,0.1,51
2021,2,1,13,0,18.8,154,64.8,4.6,200,0,0,200,2.52,0,1009.9,282,1.5,0.1,55
2021,2,1,14,0,18.2,139,61.6,6.3,172,0,0,172,2.61,0,1010.4,276,3.2,0.1,62
2021,2,1,15,0,17.9,127,61.2,6.4,109,0,0,109,2.68,0,1010.3,300,1.8,0.1,71
2021,2,1,16,0,17.8,117,55.8,4.8,42,0,0,42,2.63,0,1010.1,309,1.3,0.1,81
2021,2,1,17,0,17.2,109,53.6,5.3,2,0,0,2,2.63,0,1010,293,2.6,0.1,93
2021,2,1,18,0,16.3,101,87.1,7.1,0,0,0,0,2.66,0,1010.1,302,3.2,0.1,105
2021,2,1,19,0,15.9,94,73.7,8.8,0,0,0,0,2.61,0,1010.6,315,3.2,0.1,118
2021,2,1,20,0,15.6,85,43.9,9.2,0,0,0,0,2.55,0,1011,332,3.1,0.1,130
2021,2,1,21,0,15.3,75,47.9,9.5,0,0,0,0,2.58,0,1011.5,333,3.1,0.1,142
2021,2,1,22,0,15.3,58,57,9.7,0,0,0,0,2.57,0,1011.6,334,3.1,0.1,154
2021,2,1,23,0,15.2,26,60,9.8,0,0,0,0,2.51,0,1011.7,328,3.7,0.1,162
2021,2,2,0,0,15.1,-23,51,10,0,0,0,0,2.47,0,1011.7,327,4,0.11,163
2021,2,2,1,0,15,-56,36.7,10.2,0,0,0,0,2.45,0,1011.4,339,3.3,0.11,155
2021,2,2,2,0,14.8,-74,53.4,10,0,0,0,0,2.45,0,1011.2,348,1.9,0.11,143
2021,2,2,3,0,14.8,-85,63.5,10.1,0,0,0,0,2.6,0,1010.8,347,1.4,0.11,131
2021,2,2,4,0,15.1,-93,47.8,10.4,0,0,0,0,2.74,0,1010.6,327,1.7,0.11,118
2021,2,2,5,0,15.2,-101,44,10.3,0,0,0,0,2.69,0,1010.6,332,1.7,0.11,106
2021,2,2,6,0,15.2,-108,53.5,10.1,0,0,0,0,2.64,0,1010.7,325,1.7,0.11,94
2021,2,2,7,0,15.2,-117,46.8,10.3,51,1,0,51,2.63,0,1011.5,306,2.8,0.11,82
2021,2,2,8,0,15.6,-126,21.6,10.7,141,228,81,222,2.62,0,1012.6,312,3.5,0.11,71
2021,2,2,9,0,16.1,-138,15.8,10.6,183,404,192,375,2.57,0,1012.6,321,2.9,0.11,62
2021,2,2,10,0,16.9,-153,26,10.3,280,245,141,421,2.52,0,1011.9,321,2.7,0.11,55
2021,2,2,11,0,17.1,-170,28,10.2,331,202,129,459,2.49,0,1011,304,3.7,0.11,51
2021,2,2,12,0,16.5,171,17.7,10.5,287,378,240,527,2.46,0,1010.5,301,4.9,0.11,51
2021,2,2,13,0,16,154,24.6,10.6,306,223,131,438,2.46,0,1010.1,311,5.3,0.11,54
2021,2,2,14,0,16.1,139,13.1,10.5,179,457,222,401,2.46,0,1010.1,321,5.1,0.11,61
2021,2,2,15,0,16.3,127,5.7,10.5,92,569,186,278,2.36,0,1010.2,320,4.2,0.11,71
2021,2,2,16,0,16.1,117,2.9,10.7,39,428,74,113,2.27,0,1010,317,3.3,0.11,81
2021,2,2,17,0,15.4,109,6.5,11,3,13,1,4,2.27,0,1009.9,314,3.2,0.11,93
2021,2,2,18,0,15,101,22.6,11.1,0,0,0,0,2.28,0,1010.5,315,3.6,0.11,105
2021,2,2,19,0,14.8,93,21.2,11.2,0,0,0,0,2.3,0,1011.4,321,3.7,0.11,117
2021,2,2,20,0,14.6,85,34.5,11.3,0,0,0,0,2.29,0,1011.9,328,3.4,0.11,130
2021,2,2,21,0,14.4,74,42.7,11.6,0,0,0,0,2.23,0,1011.8,337,2.8,0.11,142
2021,2,2,22,0,14.3,57,23.8,11.8,0,0,0,0,2.14,0,1011.6,329,2.5,0.11,154
2021,2,2,23,0,14.1,25,43.4,11.8,0,0,0,0,2.03,0,1011.3,324,2.3,0.11,162
2021,2,3,0,0,14,-22,12.2,11.9,0,0,0,0,1.93,0,1010.9,329,2.2,0.11,162
2021,2,3,1,0,13.9,-56,16.7,12,0,0,0,0,1.87,0,1010.9,324,2.3,0.11,154
2021,2,3,2,0,13.7,-73,22.7,11.9,0,0,0,0,1.84,0,1011,323,2.3,0.11,143
2021,2,3,3,0,13.5,-84,22.5,11.9,0,0,0,0,1.83,0,1010.8,331,1.9,0.11,131
2021,2,3,4,0,13.3,-93,50.1,11.7,0,0,0,0,1.74,0,1010.2,352,1.5,0.11,118
2021,2,3,5,0,13.3,-100,42.6,11.5,0,0,0,0,1.6,0,1009.9,345,1,0.11,106
2021,2,3,6,0,13.3,-108,9.8,11.4,1,11,1,2,1.55,0,1010.2,307,1.1,0.11,93
2021,2,3,7,0,13.7,-116,9.5,11.5,56,270,38,94,1.58,0,1010.6,321,1,0.11,82
2021,2,3,8,0,14.5,-126,31.1,11.4,185,54,17,201,1.66,0,1011.2,305,0.9,0.11,71
2021,2,3,9,0,15,-138,29.3,11,266,126,63,329,1.71,0,1012.1,275,1.3,0.11,62
2021,2,3,10,0,15.2,-153,11.5,10.8,208,544,312,520,1.66,0,1012.2,254,1.6,0.11,54
2021,2,3,11,0,15.7,-170,35.2,10.7,340,136,86,425,1.61,0,1011.7,256,2.3,0.11,50
2021,2,3,12,0,15.9,171,58.5,10.8,274,0,0,274,1.57,0,1011.2,275,2.9,0.11,50
2021,2,3,13,0,16,154,51.8,10.9,289,0,0,289,1.48,0,1010.4,291,3,0.11,54
2021,2,3,14,0,15.9,139,34.3,11,269,92,43,312,1.36,0,1010,290,3.2,0.11,61
2021,2,3,15,0,15.3,127,36.9,11.4,184,37,12,196,1.38,0,1010.2,285,3.1,0.11,70
2021,2,3,16,0,14.6,117,26.7,11.7,78,51,8,87,1.46,0,1010.1,280,2.7,0.11,81
2021,2,3,17,0,14.2,108,39.1,11.7,3,0,0,3,1.52,0,1010.1,281,2.9,0.11,93
2021,2,3,18,0,13.8,101,58.4,11.7,0,0,0,0,1.52,0,1010.3,292,2.9,0.11,105
2021,2,3,19,0,13.7,93,38,11.6,0,0,0,0,1.43,0,1010.6,299,2.2,0.11,117
2021,2,3,20,0,13.7,85,28.2,11.4,0,0,0,0,1.33,0,1011,283,1.4,0.11,130
2021,2,3,21,0,13.5,74,45.9,11.1,0,0,0,0,1.29,0,1011.3,250,1.1,0.11,142
2021,2,3,22,0,13.2,57,51.9,10.8,0,0,0,0,1.25,0,1011.2,237,0.8,0.11,154
2021,2,3,23,0,13.1,25,37.2,10.7,0,0,0,0,1.19,0,1010.8,199,1,0.11,162
2021,2,4,0,0,13,-22,45.5,10.7,0,0,0,0,1.16,0,1010.9,207,1.7,0.11,162
2021,2,4,1,0,12.9,-55,42.4,10.7,0,0,0,0,1.12,0,1011.2,223,2,0.11,154
2021,2,4,2,0,12.9,-73,60.8,10.6,0,0,0,0,1.04,0,1011.5,221,2,0.11,143
2021,2,4,3,0,12.8,-84,68.7,10.5,0,0,0,0,1,0,1011.8,195,2.5,0.11,131
2021,2,4,4,0,12.6,-92,58.1,10.3,0,0,0,0,1.05,0,1011.7,177,2.6,0.11,118
2021,2,4,5,0,12.8,-100,59.2,10.1,0,0,0,0,1.11,0,1011.4,171,2.5,0.11,106
2021,2,4,6,0,13.1,-108,62,9.8,1,0,0,1,1.16,0,1011.7,167,2.6,0.11,93
2021,2,4,7,0,13.2,-116,28.3,9.5,68,39,6,74,1.16,0,1012.2,163,3,0.11,82
2021,2,4,8,0,13.6,-126,16.6,9.4,152,294,94,245,1.11,0,1013,168,3.4,0.11,71
2021,2,4,9,0,14,-138,5.8,9.3,136,646,309,445,1.05,0,1013.8,176,3.1,0.11,61
2021,2,4,10,0,14.5,-153,18,9,226,467,268,494,1,0,1013.7,186,2.6,0.11,54
2021,2,4,11,0,15,-170,17.8,8.7,272,441,283,555,1.02,0,1013,211,2.5,0.11,50
2021,2,4,12,0,15.2,171,2.8,8.9,121,835,536,657,1.09,0,1012.3,224,3,0.11,50
2021,2,4,13,0,15.2,154,7.4,9.2,171,669,395,566,1.15,0,1011.8,223,3.2,0.11,54
2021,2,4,14,0,15.1,139,2.3,9.3,98,776,376,474,1.2,0,1011.9,230,2.6,0.11,61
2021,2,4,15,0,14.7,127,0,9.6,60,742,255,315,1.26,0,1012.1,235,3,0.11,70
2021,2,4,16,0,14.1,117,0,9.9,38,497,87,124,1.33,0,1012,231,3.4,0.11,81
2021,2,4,17,0,13.6,108,0,9.8,3,24,2,5,1.38,0,1012.3,238,2.5,0.11,92
2021,2,4,18,0,13.4,100,1,9.7,0,0,0,0,1.39,0,1013,272,1,0.11,105
2021,2,4,19,0,13.3,93,0,9.7,0,0,0,0,1.36,0,1013.4,344,0.8,0.11,117
2021,2,4,20,0,13.2,84,0,9.8,0,0,0,0,1.32,0,1013.6,357,1.2,0.11,130
2021,2,4,21,0,13,73,0,9.9,0,0,0,0,1.27,0,1013.4,339,1.3,0.11,142
2021,2,4,22,0,12.8,57,0,9.9,0,0,0,0,1.24,0,1013.4,311,1.3,0.11,153
2021,2,4,23,0,12.7,25,0,10,0,0,0,0,1.23,0,1013.7,299,1.4,0.11,162
2021,2,5,0,0,12.7,-22,0.3,10,0,0,0,0,1.2,0,1014.2,318,1.6,0.11,162
2021,2,5,1,0,12.6,-55,4.5,10,0,0,0,0,1.16,0,1014.4,345,2.1,0.11,154
2021,2,5,2,0,12.5,-72,10.8,9.9,0,0,0,0,1.11,0,1014,2,2.4,0.11,143
2021,2,5,3,0,12.4,-83,6.6,9.8,0,0,0,0,1.07,0,1013.3,6,2.4,0.11,130
2021,2,5,4,0,12.3,-92,15,9.6,0,0,0,0,1.03,0,1012.7,1,2.4,0.11,118
2021,2,5,5,0,12.3,-100,15.3,8.9,0,0,0,0,0.96,0,1011.9,1,2,0.11,105
2021,2,5,6,0,12.4,-107,0.3,8.1,2,13,1,3,0.92,0,1011.7,347,1.4,0.11,93
2021,2,5,7,0,13.1,-116,0,7.9,35,481,80,115,0.92,0,1012.5,315,1.5,0.11,81
2021,2,5,8,0,14.1,-126,0,8,57,752,251,308,0.94,0,1013.3,298,2,0.11,71
2021,2,5,9,0,14.8,-138,0,8.1,66,865,417,483,0.95,0,1013.5,289,1.9,0.11,61
2021,2,5,10,0,15.3,-152,0,8.3,68,929,546,614,0.96,0,1013.4,286,2.2,0.11,54
2021,2,5,11,0,15.7,-170,0,8.3,70,951,613,683,0.99,0,1012.8,296,3.1,0.11,50
2021,2,5,12,0,16.1,171,0,8.3,71,950,614,686,0.99,0,1011.9,305,3.6,0.11,50
2021,2,5,13,0,16.3,154,1.1,8.3,84,894,532,616,0.95,0,1011,304,3.8,0.11,54
2021,2,5,14,0,16.2,139,0.9,8.5,75,853,419,494,0.9,0,1010.5,298,3.8,0.11,61
2021,2,5,15,0,16,126,0,8.5,55,785,273,327,0.84,0,1010.2,302,3.1,0.11,70
2021,2,5,16,0,15.7,116,0,8.4,36,552,97,133,0.8,0,1009.8,311,2.7,0.11,81
2021,2,5,17,0,15.2,108,0,8.6,3,32,3,6,0.8,0,1009.5,305,2.8,0.11,92
2021,2,5,18,0,14.6,100,5,8.9,0,0,0,0,0.8,0,1009.4,303,2.6,0.11,104
2021,2,5,19,0,14.3,92,2,9.1,0,0,0,0,0.79,0,1009.5,308,2.1,0.11,117
2021,2,5,20,0,14,84,0,9.2,0,0,0,0,0.78,0,1009.7,317,1.8,0.11,129
2021,2,5,21,0,13.8,73,7.5,9.2,0,0,0,0,0.74,0,1010,326,1.1,0.11,142
2021,2,5,22,0,13.6,56,15.4,9,0,0,0,0,0.69,0,1009.8,295,0.8,0.11,153
2021,2,5,23,0,13.4,25,16.1,9,0,0,0,0,0.69,0,1009.5,291,1.5,0.11,161
2021,2,6,0,0,13.1,-21,16.7,9.1,0,0,0,0,0.7,0,1009.1,305,1.4,0.11,162
2021,2,6,1,0,12.9,-54,17.4,8.9,0,0,0,0,0.69,0,1008.7,346,0.9,0.11,154
2021,2,6,2,0,12.9,-72,18.1,8.3,0,0,0,0,0.69,0,1008.4,15,1.2,0.11,143
2021,2,6,3,0,12.8,-83,18.8,8.2,0,0,0,0,0.73,0,1008.5,13,1.6,0.11,130
2021,2,6,4,0,12.8,-92,19.5,8.2,0,0,0,0,0.78,0,1008.5,1,1.2,0.11,118
2021,2,6,5,0,12.8,-99,19.9,8,0,0,0,0,0.8,0,1008.2,344,0.9,0.11,105
2021,2,6,6,0,12.9,-107,7.3,7.8,2,16,1,3,0.81,0,1008.4,4,0.8,0.11,93
2021,2,6,7,0,13.6,-116,0,7.8,35,501,84,119,0.8,0,1009,357,0.8,0.11,81
2021,2,6,8,0,14.8,-125,0,7.6,57,763,257,314,0.81,0,1009.7,324,0.8,0.11,70
2021,2,6,9,0,15.9,-137,0,7.3,67,873,424,491,0.81,0,1010.2,308,0.8,0.11,61
2021,2,6,10,0,16.8,-152,0,6.9,70,934,553,623,0.79,0,1009.9,301,1.3,0.11,54
2021,2,6,11,0,17.6,-170,0,6.6,72,957,620,693,0.79,0,1009.5,301,2.3,0.11,50
2021,2,6,12,0,18,171,0,6.6,73,957,622,695,0.8,0,1009.1,300,3.1,0.11,49
2021,2,6,13,0,18.1,153,2.1,6.7,98,868,520,618,0.82,0,1008.6,294,3.5,0.11,53
2021,2,6,14,0,17.9,138,2,6.9,87,823,408,494,0.83,0,1008.3,294,3.4,0.11,60
2021,2,6,15,0,17.5,126,0,8,56,782,275,331,0.85,0,1007.9,302,2.9,0.11,70
2021,2,6,16,0,17,116,0,8.8,37,547,98,135,0.86,0,1007.5,306,2.3,0.11,80
2021,2,6,17,0,16.4,108,3.3,8.9,4,31,3,7,0.87,0,1007.6,307,1.7,0.11,92
2021,2,6,18,0,15.9,100,9.9,8.8,0,0,0,0,0.87,0,1007.9,312,1.4,0.11,104
2021,2,6,19,0,15.8,92,3,8.5,0,0,0,0,0.87,0,1008.4,299,1.6,0.11,117
2021,2,6,20,0,15.7,84,11.4,8.4,0,0,0,0,0.88,0,1008.9,294,2.1,0.11,129
2021,2,6,21,0,15.2,73,17.8,9,0,0,0,0,0.87,0,1008.9,296,1.7,0.11,142
2021,2,6,22,0,14.7,56,21.3,9.6,0,0,0,0,0.86,0,1008.4,303,0.9,0.11,153
2021,2,6,23,0,14.5,24,20.6,9.5,0,0,0,0,0.86,0,1007.9,312,0.9,0.11,161
2021,2,7,0,0,14.4,-21,20.1,9.3,0,0,0,0,0.88,0,1008,308,1.5,0.11,161
2021,2,7,1,0,14.2,-54,19.6,9.2,0,0,0,0,0.88,0,1008.1,320,1.6,0.11,154
2021,2,7,2,0,14,-72,19,9.2,0,0,0,0,0.88,0,1007.8,335,1.5,0.11,143
2021,2,7,3,0,13.8,-83,18.4,9.4,0,0,0,0,0.9,0,1007.4,335,1,0.11,130
2021,2,7,4,0,13.5,-91,11.2,9.6,0,0,0,0,0.91,0,1006.7,351,0.4,0.11,118
2021,2,7,5,0,13.5,-99,18.4,9.5,0,0,0,0,0.91,0,1006.4,339,0.3,0.11,105
2021,2,7,6,0,13.5,-107,15,9.4,2,14,1,4,0.92,0,1006.6,321,0.5,0.11,93
2021,2,7,7,0,14.1,-115,0.9,9.3,37,485,83,120,0.93,0,1007,330,0.7,0.11,81
2021,2,7,8,0,15.1,-125,0,9.2,59,753,256,315,0.94,0,1007.3,304,1,0.11,70
2021,2,7,9,0,15.4,-137,0.1,8.5,72,857,419,491,0.93,0,1007.4,276,1.4,0.11,61
2021,2,7,10,0,15.6,-152,12.9,8,217,545,327,544,0.91,0,1007.4,280,1.8,0.11,53
2021,2,7,11,0,16.3,-170,0.5,7.9,88,921,601,689,0.92,0,1007,286,2,0.11,49
2021,2,7,12,0,16.9,171,0,7.8,83,935,612,695,0.91,0,1006.1,275,2.2,0.11,49
2021,2,7,13,0,16.8,153,1.6,8,99,865,522,622,0.91,0,1005.5,269,3.2,0.11,53
2021,2,7,14,0,16.4,138,8.1,8.4,148,631,319,467,0.9,0,1005.3,266,3.7,0.11,60
2021,2,7,15,0,15.7,126,37.3,8.7,207,6,3,209,0.87,0,1005.5,278,3.2,0.11,69
2021,2,7,16,0,15.1,116,18.4,8.8,83,169,25,108,0.83,0,1005.8,293,2.5,0.11,80
2021,2,7,17,0,14.7,107,15.8,8.8,4,35,3,7,0.79,0,1006,290,1.4,0.11,92
