DateTime,RealPower0,RealPower1,RealPower4,RealPower5,RealPower8,RealPower9,RealPower12,RealPower13,RealPower16,RealPower17,RealPower20,RealPower21,RealPower24,RealPower25,RealPower28,RealPower29,RealPower32,RealPower33,RealPower36,RealPower37,RealPower40,RealPower41,RealPower
5/25/2019 21:00,0,0.306,0,0,0,0,0.033,0.316,0,0.048,0,0.533,0.335,0,0,0,0,0.224,0,0,0,0.988,0
5/25/2019 22:00,0,0.311,0,0,0,0,0.034,0.318,0,0.048,0,0.537,0.339,0,0,0,0,0.227,0,0,0,0.992,0
5/25/2019 23:00,0,0.304,0,0,0,0,0.033,0.318,0,0.048,0,0.54,0.34,0,0,0,0,0.226,0,0,0,0.99,0
5/26/2019 0:00,0,0.317,0,0,0,0,0.031,0.32,0,0.048,0,0.542,0.341,0,0,0,0,0.228,0,0,0,0.99,0
5/26/2019 1:00,0,0.318,0,0,0,0,0.03,0.32,0,0.048,0,0.543,0.342,0,0,0,0,0.228,0,0,0,0.988,0
5/26/2019 2:00,0,0.309,0,0,0,0,0.032,0.32,0,0.048,0,0.544,0.344,0,0,0,0,0.228,0,0,0,0.988,0
5/26/2019 3:00,0,0.329,0,0,0,0,0.029,0.32,0,0.048,0,0.544,0.344,0,0,0,0,0.228,0,0,0,0.988,0
5/26/2019 4:00,0,0.326,0,0,0,0,0.032,0.32,0,0.048,0,0.544,0.344,0,0,0,0,0.228,0,0,0,0.988,0
5/26/2019 5:00,0,0.312,0,0,0,0,0.035,0.32,0,0.048,0,0.544,0.343,0,0,0,0,0.228,0,0,0,0.988,0
5/26/2019 6:00,0,0.957,0,0,0,0,0.06,0.38,0,0.07,0,0.719,0.522,0,0,0,0,0.481,0,0.077,0,1.034,1.232
5/26/2019 7:00,0,6.32,0,1.369,0,1.095,1.268,1.691,0,1.005,0,2.475,2.474,1.832,1.367,4.093,0,3.265,2.818,1.404,4.63,4.348,7.743
5/26/2019 8:00,0,20.957,0,28.189,15.672,13.014,7.766,8.779,6.399,7.224,73.705,7.111,7.489,9.655,19.486,18.054,0,10.747,28.374,8.469,34.994,13.4,45.479
5/26/2019 9:00,0,43.185,0,100.864,54.394,48.889,25.962,26.913,45.148,23.906,252.033,20.204,22.148,32.678,86.977,54.921,0,25.812,99.288,32.86,114.364,38.6,169.658
5/26/2019 10:00,0,54.024,0,162.747,58.964,89.086,42.753,31.644,79.906,26.378,307.773,22.697,24.739,55.644,180.281,66.642,0,31.594,111.114,63.136,123.985,44.929,185.947
5/26/2019 11:00,0,59.233,0,198.091,83.377,107.308,51.852,45.546,96.868,36.901,486.267,32.539,35.496,66.813,220.084,92.546,0,38.282,164.802,83.32,175.89,59.774,233.27
5/26/2019 12:00,0,52.025,0,146.372,64.836,77.177,40.163,34.417,91.188,28.495,332.224,22.424,24.311,49.71,176.468,58.924,0,31.068,119.372,71.077,136.539,38.945,174.09
5/26/2019 13:00,0,90.407,0,236.801,98.592,127.521,63.814,53.569,98.581,42.9,565.903,40.222,44.169,80.06,238.7,124.975,0,54.382,198.38,86.638,209.338,85.784,306.413
5/26/2019 14:00,0,117.476,0,363.265,164.446,187.376,98.409,87.663,181.347,70.721,868.782,57.107,62.708,119.156,377.156,162.795,0,77.586,324.044,149.618,333.338,117.864,340.636
5/26/2019 15:00,0,46.268,0,283.185,99.704,174.763,83.402,58.676,193.714,45.578,530.913,37.265,40.652,107.181,402.852,116.864,0,33.893,193.095,155.658,205.661,77.915,245.283
5/26/2019 16:00,0,36.019,0,108.176,42.397,58.079,29.821,23.45,67.729,19.156,234.556,16.766,17.742,37.522,134.328,50.926,0,21.871,79.887,55.571,89.2,32.071,153.286
5/26/2019 17:00,0,15.829,0,101.486,36.528,59.052,28.042,20.178,62.549,16.866,174.01,12.456,12.958,36.671,133.208,36.643,0,11.073,63.117,49.78,75.32,23.575,108.097
5/26/2019 18:00,0,4.677,0,26.69,7.749,15.694,6.797,5.24,18.27,4.093,15.357,4.423,4.667,10.136,37.07,9.187,0,3.281,12.961,14.238,18.458,7.932,32.457
5/26/2019 19:00,0,0.447,0,3.375,0.166,2.703,1.382,0.914,3.489,0.405,0,1.05,0.909,2.533,7.04,0.351,0,0.371,0.015,2.648,0.692,1.332,9.27
5/26/2019 20:00,0,0.308,0,0,0,0,0.039,0.317,0,0.046,0,0.534,0.336,0.124,0,0,0,0.224,0,0.217,0,0.964,0
5/26/2019 21:00,0,0.293,0,0,0,0,0.034,0.317,0,0.048,0,0.538,0.34,0,0,0,0,0.224,0,0,0,0.97,0
5/26/2019 22:00,0,0.308,0,0,0,0,0.033,0.317,0,0.048,0,0.539,0.34,0,0,0,0,0.226,0,0,0,0.978,0
5/26/2019 23:00,0,0.311,0,0,0,0,0.029,0.319,0,0.048,0,0.54,0.34,0,0,0,0,0.228,0,0,0,0.978,0
5/27/2019 0:00,0,0.302,0,0,0,0,0.03,0.32,0,0.048,0,0.54,0.34,0,0,0,0,0.228,0,0,0,0.98,0
5/27/2019 1:00,0,0.316,0,0,0,0,0.03,0.319,0,0.048,0,0.544,0.344,0,0,0,0,0.228,0,0,0,0.977,0
5/27/2019 2:00,0,0.319,0,0,0,0,0.033,0.32,0,0.048,0,0.544,0.344,0,0,0,0,0.228,0,0,0,0.978,0
5/27/2019 3:00,0,0.327,0,0,0,0,0.034,0.321,0,0.048,0,0.547,0.344,0,0,0,0,0.228,0,0,0,0.981,0
5/27/2019 4:00,0,0.323,0,0,0,0,0.033,0.317,0,0.048,0,0.544,0.34,0,0,0,0,0.228,0,0,0,0.975,0
5/27/2019 5:00,0,0.807,0,0,0,0,0.031,0.316,0,0.048,0,0.54,0.34,0,0,0,0,0.34,0,0,0,0.976,0
5/27/2019 6:00,0,13.176,0,5.815,1.35,2.277,1.313,2.023,0,1.929,4.81,2.863,2.904,2.343,1.237,2.724,0,3.939,5.343,0.772,11.113,3.772,17.23
5/27/2019 7:00,0,46.917,0,73.681,24.201,31.26,4.611,5.175,11.128,13.95,206.467,13.324,14.378,14.944,49.812,39.113,0,19.392,57.901,15.493,78.574,21.112,137.858
5/27/2019 8:00,0,82.006,0,184.743,81.891,85.097,17.661,21.671,63.865,37.26,506.481,30.777,37.596,55.678,172.169,93.356,0,46.064,159.802,62.843,182.739,71.859,377.717
5/27/2019 9:00,0,118.254,0,313.621,137.5,156.108,53.003,48.544,134.42,59.548,756.529,48.883,57.486,108.189,331.405,147.735,0,69.931,265.109,121.536,284.253,110.996,478.259
5/27/2019 10:00,0,140.663,0,406.238,184.905,214.265,91.426,79.161,222.843,81.009,962.946,64.471,71.518,140.006,460.324,188.67,0,87.671,352.092,177.987,365.734,138.039,630.287
5/27/2019 11:00,0,150.614,0,459.706,203.847,256.785,116.621,99.263,264.446,89.345,1083.701,73.544,80.286,160.325,532.81,214.745,0,98.658,404.214,208.839,415.071,157.672,670.892
5/27/2019 12:00,0,153.598,0,505.498,227.22,280.257,133.888,112.371,296.769,95.934,1154.48,78.444,85.573,172.66,575.91,220.783,0,99.149,423.311,231.133,438.243,171.714,652.249
5/27/2019 13:00,0,151.338,0,506.159,227.986,280.154,138.859,117.698,304.924,97.551,1146.451,79.157,84.982,175.26,586.387,220.897,0,100.867,426.911,233.616,439.081,170.036,786.225
5/27/2019 14:00,0,138.863,0,483.32,215.144,270.378,138.91,116.463,295.974,94.376,1086.077,73.759,78.996,168.636,569.493,208.307,0,91.233,395.547,226.56,412.722,158.351,774.204
5/27/2019 15:00,0,117.487,0,420.058,187.869,234.537,133.796,110.605,268.157,82.639,952.741,63.75,69.499,148.737,505.956,182.347,0,79.337,349.779,206.965,370.344,131.377,646.022
5/27/2019 16:00,0,89.998,0,359.439,144.713,203.14,120.385,96.586,196.141,64.521,756.981,52.545,56.708,124.003,423.784,154.529,0,58.242,274.329,171.273,291.806,101.694,522.84
5/27/2019 17:00,0,52.475,0,232.766,77.501,137.718,89.387,69.635,110.107,40.29,476.88,31.267,32.698,79.854,293.753,108.041,0,33.485,158.037,112.162,178.23,60.167,339.682
5/27/2019 18:00,0,17.545,0,121.719,30.841,74.44,49.092,39.003,55.205,17.023,211.082,13.685,14.078,43.519,164.332,44.415,0,12.037,67.312,56.513,84.387,21.344,115.596
5/27/2019 19:00,0,1.488,0,27.452,3.401,16.413,12.1,9.105,15.971,2.549,19.285,2.512,2.465,12.021,44.61,4.876,0,1.224,5.129,14.23,14.162,3.439,15.563
5/27/2019 20:00,0,0.312,0,0,0,0.045,0.106,0.319,0.055,0.046,0,0.531,0.343,0.37,0.126,0,0,0.22,0,0.41,0,0.972,0
5/27/2019 21:00,0,0.276,0,0,0,0,0.032,0.314,0,0.048,0,0.532,0.336,0,0,0,0,0.224,0,0,0,0.972,0
5/27/2019 22:00,0,0.3,0,0,0,0,0.037,0.315,0,0.048,0,0.532,0.336,0,0,0,0,0.224,0,0,0,0.964,0
5/27/2019 23:00,0,0.302,0,0,0,0,0.034,0.317,0,0.047,0,0.536,0.34,0,0,0,0,0.224,0,0,0,0.975,0
5/28/2019 0:00,0,0.295,0,0,0,0,0.032,0.316,0,0.048,0,0.537,0.34,0,0,0,0,0.227,0,0,0,0.978,0
5/28/2019 1:00,0,0.3,0,0,0,0,0.032,0.318,0,0.048,0,0.54,0.34,0,0,0,0,0.227,0,0,0,0.977,0
5/28/2019 2:00,0,0.307,0,0,0,0,0.034,0.316,0,0.047,0,0.543,0.342,0,0,0,0,0.227,0,0,0,0.976,0
5/28/2019 3:00,0,0.322,0,0,0,0,0.029,0.317,0,0.048,0,0.543,0.342,0,0,0,0,0.228,0,0,0,0.975,0
5/28/2019 4:00,0,0.311,0,0,0,0,0.027,0.318,0,0.048,0,0.544,0.344,0,0,0,0,0.226,0,0,0,0.976,0
5/28/2019 5:00,0,0.75,0,0,0,0,0.041,0.316,0,0.047,0,0.539,0.34,0,0,0,0,0.337,0,0,0,0.977,0
5/28/2019 6:00,0,12.544,0,4.109,0.629,1.55,1.048,1.694,0,1.47,4.938,2.706,2.722,1.971,0.391,2.548,0,3.706,4.561,0.57,10.16,3.088,14.606
5/28/2019 7:00,0,49.318,0,69.718,23.921,28.906,4.638,5.261,11.028,13.751,207.948,12.886,13.976,13.999,45.118,38.601,0,20.563,56.585,15.255,77.791,21.274,132.264
5/28/2019 8:00,0,86.36,0,190.406,82.312,84.313,18.262,22.004,68.265,37.953,495.359,29.724,36.237,55.312,172.319,92.13,0,46.738,161.049,62.784,189.399,69.825,348.766
5/28/2019 9:00,0,112.396,0,291.672,135.073,155.783,55.283,51.582,150.373,59.341,720.078,49.37,57.132,101.967,332.35,128.323,0,69.426,255.581,118.513,282.592,94.748,547.28
5/28/2019 10:00,0,139.292,0,373.412,181.424,210.085,85.743,75.905,209.506,79.916,938.571,64.842,72.406,130.152,450.773,183.077,0,87.078,348.178,168.523,346.148,128.149,661.217
5/28/2019 11:00,0,149.49,0,466.234,210.897,254.858,115.786,98.287,265.227,92.564,1067.223,74.531,80.422,159.709,531.784,215.862,0,97.834,399.883,205.925,414.982,154.677,802.512
5/28/2019 12:00,0,152.68,0,489.828,224.328,271.091,132.415,111.063,290.508,97.344,1130.543,77.151,84.799,168.087,568.761,223.06,0,101.539,425.626,224.573,435.712,165.9,832.426
5/28/2019 13:00,0,149.56,0,495.184,224.777,275.108,138.868,117.173,300.723,97.342,1137.311,77.109,85.181,172.816,576.901,222.548,0,100.537,424.599,232.379,436.406,167.529,828.993
5/28/2019 14:00,0,138.261,0,476.878,211.833,265.814,138.616,116.822,294.069,92.828,1060.509,72.87,79.742,166.74,559.976,210.655,0,92.287,398.291,225.074,417.203,155.131,782.299
5/28/2019 15:00,0,110.268,0,408.557,172.95,228.042,124.25,99.985,258.797,75.594,872.67,62.344,65.896,148.361,500.478,176.33,0,71.659,321.95,199.881,354.769,118.867,656.84
5/28/2019 16:00,0,87.331,0,344.876,139.777,193.744,115.716,93.333,184.959,62.333,735.765,50.629,54.9,122.189,417.01,148.691,0,57.328,264.511,161.379,278.515,97.581,535.212
5/28/2019 17:00,0,51.691,0,240.282,74.161,143.292,90.361,69.8,105.72,39.052,460.539,32.218,33.57,83.685,296.774,99.368,0,32.244,163.362,111.05,178.962,56.91,321.69
5/28/2019 18:00,0,14.723,0,120.354,24.726,73.372,47.747,40.112,50.493,14.937,178.449,12.242,12.617,42.358,163.089,41.229,0,9.64,56.391,50.548,77.394,20.621,116.633
5/28/2019 19:00,0,1.478,0,24.167,1.995,14.448,11.701,8.768,9.825,1.873,14.619,2.388,2.382,9.655,34.665,5.901,0,1.206,3.846,8.484,11.648,3.715,13.651
5/28/2019 20:00,0,0.313,0,0,0,0.071,0.15,0.32,0.074,0.046,0,0.529,0.341,0.404,0.119,0,0,0.22,0,0.45,0,0.966,0
5/28/2019 21:00,0,0.3,0,0,0,0,0.036,0.314,0,0.044,0,0.531,0.336,0,0,0,0,0.222,0,0,0,0.969,0
5/28/2019 22:00,0,0.299,0,0,0,0,0.035,0.316,0,0.048,0,0.532,0.336,0,0,0,0,0.224,0,0,0,0.969,0
5/28/2019 23:00,0,0.292,0,0,0,0,0.034,0.317,0,0.046,0,0.532,0.338,0,0,0,0,0.224,0,0,0,0.979,0
5/29/2019 0:00,0,0.299,0,0,0,0,0.029,0.313,0,0.047,0,0.532,0.336,0,0,0,0,0.224,0,0,0,0.972,0
5/29/2019 1:00,0,0.306,0,0,0,0,0.032,0.316,0,0.048,0,0.535,0.339,0,0,0,0,0.225,0,0,0,0.972,0
5/29/2019 2:00,0,0.311,0,0,0,0,0.029,0.316,0,0.048,0,0.537,0.34,0,0,0,0,0.224,0,0,0,0.975,0
5/29/2019 3:00,0,0.308,0,0,0,0,0.033,0.316,0,0.048,0,0.54,0.34,0,0,0,0,0.225,0,0,0,0.978,0
5/29/2019 4:00,0,0.312,0,0,0,0,0.039,0.317,0,0.048,0,0.54,0.34,0,0,0,0,0.228,0,0,0,0.98,0
5/29/2019 5:00,0,0.875,0,0,0,0,0.032,0.315,0,0.048,0,0.536,0.338,0,0,0,0,0.335,0,0,0,0.977,0
5/29/2019 6:00,0,11.646,0,7.007,2.082,2.152,1.6,2.286,0,1.942,5.091,3.134,3.159,2.874,1.285,5.015,0,4.737,6.972,0.639,9.427,4.43,16.808
5/29/2019 7:00,0,26.235,0,62.643,24.8,35.689,9.578,9.664,15.192,11.493,157.556,14.602,15.26,18.572,63.547,23.623,0,18.48,59.877,19.296,73.316,19.849,105.338
5/29/2019 8:00,0,70.943,0,171.775,69.679,84.126,23.855,23.253,75.085,34.151,473.57,15.342,17.417,55.098,179.556,43.523,0,38.341,153.915,66.778,122.371,41.572,258.042
5/29/2019 9:00,0,114.556,0,295.184,133.367,119.909,47.099,46.841,151.978,59.728,737.936,41.643,50.568,96.756,195.412,138.42,0,66.784,228.901,107.364,252.819,105.084,534.631
5/29/2019 10:00,0,136.355,0,391.054,177.05,206.582,87.813,76.298,210.26,77.31,931.07,62.828,69.899,134.251,440.923,180.463,0,85.304,339.208,170.43,354.229,132.881,678.445
5/29/2019 11:00,0,148.152,0,455.176,204.301,248.906,113.548,96.832,258.096,89.625,1058.02,72.835,79.458,155.994,518.947,210.936,0,95.855,390.373,202.946,399.351,150.899,771.583
5/29/2019 12:00,0,151.907,0,487.669,219.663,268.955,130.242,110.418,285.542,96.477,1120.417,77.627,84.402,169.033,559.467,218.199,0,100.693,416.607,222.243,420.776,162.791,820.449
5/29/2019 13:00,0,148.694,0,496.928,221.542,273.079,138.06,116.437,296.068,96.843,1127.512,77.279,83.846,172.153,573.246,215.355,0,99.873,419.565,228.664,422.97,164.758,831.895
5/29/2019 14:00,0,114.873,0,455.713,197.499,254.958,135.586,109.095,287.26,86.549,880.42,60.858,66.772,155.9,546.004,186.215,0,79.578,363.83,209.668,390.921,135.624,784.813
5/29/2019 15:00,0,91.334,0,355.929,128.612,179.906,97.846,77.146,201.157,56.231,700.75,44.973,47.724,127.512,404.31,148.921,0,62.189,275.123,151.581,284.655,97.681,684.711
5/29/2019 16:00,0,86.258,0,282.416,135.791,158.906,103.158,85.135,159.614,60.622,676.703,43.832,47.051,106.093,315.231,127.799,0,56.117,241.446,137.946,271.228,87.214,521.055
5/29/2019 17:00,0,43.065,0,239.669,72.077,142.432,89.606,67.617,105.534,38.006,434.632,29.829,31.376,83.31,295.489,93.369,0,27.475,154.08,110.285,170.291,53.744,322.08
5/29/2019 18:00,0,17.592,0,88.32,28.669,55.94,35.728,27.289,46.705,14.841,160.271,12.042,12.629,32.295,128.037,38.915,0,11.547,51.31,45.027,69.83,23.243,118.543
5/29/2019 19:00,0,1.759,0,24.641,4.884,16.583,7.335,4.087,18.922,3.016,25.628,2.828,2.839,10.939,45.258,6.745,0,1.444,6.164,17.746,11.717,5.063,30.744
5/29/2019 20:00,0,0.285,0,0,0,0.032,0.145,0.323,0.269,0.047,0,0.533,0.336,0.381,0,0,0,0.224,0,0.48,0,0.984,0
5/29/2019 21:00,0,0.303,0,0,0,0,0.031,0.319,0,0.048,0,0.54,0.339,0,0,0,0,0.224,0,0,0,0.991,0
5/29/2019 22:00,0,0.294,0,0,0,0,0.034,0.317,0,0.046,0,0.534,0.336,0,0,0,0,0.224,0,0,0,0.98,0
5/29/2019 23:00,0,0.295,0,0,0,0,0.034,0.319,0,0.045,0,0.538,0.34,0,0,0,0,0.224,0,0,0,0.984,0
5/30/2019 0:00,0,0.313,0,0,0,0,0.037,0.319,0,0.048,0,0.54,0.34,0,0,0,0,0.226,0,0,0,0.976,0
5/30/2019 1:00,0,0.299,0,0,0,0,0.034,0.32,0,0.048,0,0.542,0.34,0,0,0,0,0.228,0,0,0,0.979,0
5/30/2019 2:00,0,0.312,0,0,0,0,0.033,0.32,0,0.048,0,0.545,0.342,0,0,0,0,0.228,0,0,0,0.98,0
5/30/2019 3:00,0,0.315,0,0,0,0,0.032,0.319,0,0.048,0,0.544,0.341,0,0,0,0,0.228,0,0,0,0.982,0
5/30/2019 4:00,0,0.32,0,0,0,0,0.029,0.319,0,0.048,0,0.544,0.34,0,0,0,0,0.228,0,0,0,0.984,0
5/30/2019 5:00,0,0.316,0,0,0,0,0.036,0.317,0,0.048,0,0.542,0.34,0,0,0,0,0.224,0,0,0,0.978,0
5/30/2019 6:00,0,2.431,0,0.059,0,0.034,0.174,0.594,0,0.265,0,1.071,0.941,0.391,0,0.272,0,1.137,0.174,0.145,0.603,1.213,3.297
5/30/2019 7:00,0,8.029,0,8.383,1.93,4.336,2.866,3.355,0,2.505,4.179,3.443,3.504,4.108,4.628,5.028,0,4.159,8.201,1.666,11.907,4.915,31.631
5/30/2019 8:00,0,19.352,0,37.871,17.465,19.37,9.368,9.651,9.46,7.924,82.072,8.348,8.969,12.843,34.916,20.072,0,11.062,32.233,12.335,37.901,13.704,115.998
5/30/2019 9:00,0,31.59,0,73.876,32.899,38.679,19.318,17.111,35.419,14.871,163.499,14.942,16.349,24.765,75.557,41.372,0,18.578,60.848,28.144,69.786,26.039,221.515
5/30/2019 10:00,0,71.812,0,159.915,61.951,81.261,39.009,37.681,59.722,27.178,332.668,26.672,28.98,53.157,157.053,75.522,0,40.644,138.072,47.349,158.673,47.528,551.28
5/30/2019 11:00,0,127.233,0,264.835,155.515,119.918,76.706,71.102,136.159,65.782,725.344,45.391,50.622,83.422,241.255,151.129,0,66.967,243.752,89.448,287.133,119.074,769.51
5/30/2019 12:00,0,144.901,0,440.391,208.147,233.294,120.492,103.536,268.001,88.26,1018.365,72.61,78.519,163.842,455.285,188.831,0,93.605,391.672,192.989,394.256,136.828,812.537
5/30/2019 13:00,0,147.211,0,491.839,217.894,273.101,137.226,114.189,293.595,96.153,1116.691,75.446,82.145,170.619,564.983,201.885,0,98.677,415.669,225.007,419.305,157.149,815.631
5/30/2019 14:00,0,136.978,0,471.702,206.368,265.059,137.751,113.916,283.682,91.222,1028.723,71.09,76.93,161.101,550.237,197.158,0,91.203,395.319,221.201,404.684,148.345,772.895
5/30/2019 15:00,0,105.25,0,426.188,180.944,237.877,133.294,108.386,259.366,80.417,867.051,61.624,66.307,145.755,504.737,169.134,0,72.659,342.616,197.79,361.843,113.61,679.757
5/30/2019 16:00,0,43.457,0,228.025,97.309,133.922,86.653,58.461,181.111,45.06,395.53,25.635,27.938,83.713,299.327,78.566,0,28.59,152.722,117.07,184.692,50.346,525.808
5/30/2019 17:00,0,23.497,0,108.864,41.509,60.315,31.845,22.253,75.221,19.882,180.225,13.354,14.608,38.233,134.866,36.762,0,14.977,68.756,49.624,84.136,25.278,310.206
5/30/2019 18:00,0,9.735,0,56.454,17.806,32.177,15.183,11.024,35.178,8.648,68.126,7.26,7.858,20.536,71.281,17.922,0,6.789,33.285,26.83,39.187,12.051,109.29
5/30/2019 19:00,0,1.606,0,17.582,3.267,11.374,4.606,3.137,11.134,2.234,4.062,2.481,2.493,7.657,27.308,3.856,0,1.378,5.8,9.854,8.562,3.789,22.57
5/30/2019 20:00,0,0.29,0,0,0,0.045,0.102,0.317,0.238,0.047,0,0.531,0.338,0.358,0,0,0,0.224,0,0.423,0,0.965,0
5/30/2019 21:00,0,0.306,0,0,0,0,0.028,0.315,0,0.044,0,0.531,0.334,0,0,0,0,0.22,0,0,0,0.964,0
5/30/2019 22:00,0,0.287,0,0,0,0,0.034,0.314,0,0.048,0,0.529,0.336,0,0,0,0,0.224,0,0,0,0.971,0
5/30/2019 23:00,0,0.296,0,0,0,0,0.033,0.317,0,0.046,0,0.534,0.339,0,0,0,0,0.224,0,0,0,0.98,0
5/31/2019 0:00,0,0.307,0,0,0,0,0.031,0.317,0,0.048,0,0.536,0.34,0,0,0,0,0.224,0,0,0,0.98,0
5/31/2019 1:00,0,0.3,0,0,0,0,0.03,0.317,0,0.048,0,0.54,0.34,0,0,0,0,0.225,0,0,0,0.978,0
5/31/2019 2:00,0,0.291,0,0,0,0,0.035,0.318,0,0.048,0,0.54,0.34,0,0,0,0,0.228,0,0,0,0.98,0
5/31/2019 3:00,0,0.323,0,0,0,0,0.035,0.318,0,0.048,0,0.54,0.34,0,0,0,0,0.225,0,0,0,0.98,0
5/31/2019 4:00,0,0.318,0,0,0,0,0.033,0.317,0,0.048,0,0.541,0.34,0,0,0,0,0.225,0,0,0,0.979,0
5/31/2019 5:00,0,0.325,0,0,0,0,0.033,0.316,0,0.048,0,0.539,0.34,0,0,0,0,0.227,0,0,0,0.976,0
5/31/2019 6:00,0,2.427,0,0.066,0,0.052,0.233,0.651,0,0.324,0,1.164,1.035,0.452,0,0.293,0,1.138,0.116,0.183,0.706,1.53,3.667
5/31/2019 7:00,0,6.707,0,8.367,0.596,4.579,2.669,3.062,0,2.113,4.202,3.406,3.474,4.062,5.757,4.787,0,3.697,7.143,1.61,10.222,4.408,26.071
5/31/2019 8:00,0,12.173,0,26.596,10.966,13.61,6.568,6.397,2.571,5.247,13.956,5.67,5.993,9.38,25.238,12.817,0,6.774,19.524,9.936,24.36,9.344,67.772
5/31/2019 9:00,0,26.473,0,52.93,24.633,27.446,13.194,13.124,21.896,11.07,119.284,11.306,12.309,17.438,51.031,28.591,0,14.757,45.418,18.305,51.658,19.656,130.341
5/31/2019 10:00,0,49.473,0,105.643,52.502,57.362,28.578,26.13,47.48,22.82,279.191,21.73,23.69,35.197,113.033,72.603,0,27.407,88.132,41.961,101.828,48.537,240.119
5/31/2019 11:00,0,86.5,0,217.515,96.39,107.948,55.593,52.603,92.502,42.037,570.216,42.408,45.78,70.337,203.648,108.644,0,57.362,218.786,76.479,217.794,71.568,627.32
5/31/2019 12:00,0,114.176,0,332.618,136.906,199.748,80.68,68.454,159.07,60.213,769.076,53.939,58.846,110.058,410.096,126.956,0,68.605,260.6,140.262,261.952,86.627,768.201
5/31/2019 13:00,0,97.546,0,316.582,190.081,162.016,103.114,90.994,230.204,81.39,756.308,38.031,41.48,109.103,351.411,111.401,0,61.545,293.525,168.21,342.475,74.25,802.067
5/31/2019 14:00,0,59.764,0,211.87,101.885,114.051,75.871,51.297,193.474,46.893,402.928,23.509,25.691,77.994,248.491,70.082,0,34.742,149.483,104.157,193.407,44.223,698.631
5/31/2019 15:00,0,53.417,0,183.346,87.095,93.114,54.26,44.548,114.057,39.208,349.211,24.09,26.736,62.322,185.834,69.706,0,32.258,141.381,68.646,173.474,47.376,463.388
5/31/2019 16:00,0,42.712,0,162.456,67.417,87.34,46.271,36.921,97.34,30.472,335.076,23.343,25.53,56.235,181.867,71.236,0,27.502,122.505,66.82,141.035,46.321,315.671
5/31/2019 17:00,0,18.379,0,96.727,32.259,55.845,27.328,18.724,63.588,15.013,172.055,12.003,13.136,35.348,126.472,31.775,0,11.998,59.974,50.609,69.084,21.084,180.629
5/31/2019 18:00,0,6.498,0,40.094,11.858,23.679,10.401,7.51,25.028,5.989,65.18,5.534,5.867,14.942,55.829,12.437,0,4.511,21.501,21.894,26.356,9.04,83.874
5/31/2019 19:00,0,0.934,0,7.608,0.724,5.972,2.529,1.783,6.041,1.038,3.01,1.668,1.582,4.446,13.974,1.66,0,0.821,1.891,5.122,4.057,2.248,13.215
5/31/2019 20:00,0,0.298,0,0,0,0,0.039,0.316,0,0.044,0,0.532,0.336,0.225,0,0,0,0.224,0,0.294,0,0.981,0
5/31/2019 21:00,0,0.286,0,0,0,0,0.03,0.319,0,0.047,0,0.536,0.337,0,0,0,0,0.227,0,0,0,0.983,0
5/31/2019 22:00,0,0.302,0,0,0,0,0.036,0.319,0,0.048,0,0.535,0.34,0,0,0,0,0.225,0,0,0,0.984,0
5/31/2019 23:00,0,0.303,0,0,0,0,0.035,0.319,0,0.046,0,0.538,0.34,0,0,0,0,0.226,0,0,0,0.983,0
6/1/2019 0:00,0,0.301,0,0,0,0,0.034,0.318,0,0.048,0,0.536,0.339,0,0,0,0,0.227,0,0,0,0.981,0
6/1/2019 1:00,0,0.295,0,0,0,0,0.03,0.319,0,0.048,0,0.538,0.34,0,0,0,0,0.224,0,0,0,0.981,0
6/1/2019 2:00,0,0.293,0,0,0,0,0.033,0.317,0,0.047,0,0.54,0.34,0,0,0,0,0.227,0,0,0,0.984,0
6/1/2019 3:00,0,0.297,0,0,0,0,0.037,0.32,0,0.048,0,0.542,0.34,0,0,0,0,0.228,0,0,0,0.984,0
6/1/2019 4:00,0,0.292,0,0,0,0,0.032,0.319,0,0.048,0,0.543,0.34,0,0,0,0,0.228,0,0,0,0.984,0
6/1/2019 5:00,0,0.317,0,0,0,0,0.034,0.318,0,0.048,0,0.541,0.34,0,0,0,0,0.226,0,0,0,0.984,0
6/1/2019 6:00,0,2.135,0,0.027,0,0.041,0.162,0.57,0,0.218,0,1.115,0.978,0.38,0,0.139,0,1.106,0.037,0.14,0.426,1.426,2.802
6/1/2019 7:00,0,9.908,0,11.034,3.371,5.187,3.045,3.738,0,2.866,6.765,4.079,4.235,4.528,6.182,6.658,0,5.277,10.469,2.342,13.707,6.578,32.897
6/1/2019 8:00,0,21.098,0,47.579,20.56,23.832,11.705,11.158,15.541,9.357,102.406,9.563,10.33,15.985,44.013,24.494,0,12.106,38.921,15.953,44.873,17.209,110.244
6/1/2019 9:00,0,28.677,0,75.362,35.208,38.559,21.578,19.118,37.095,15.751,192.764,13.495,14.681,25.736,74.959,33.872,0,16.856,62.897,31.792,74.792,21.861,136.817
6/1/2019 10:00,0,28.975,0,88.87,33.944,49.387,23.799,19.251,46.7,15.24,199.705,14.722,15.99,31.145,104.812,36.574,0,17.102,67.085,41.014,73.417,23.344,163.48
6/1/2019 11:00,0,45.433,0,119.076,48.235,62.602,30.02,26.358,51.477,21.493,272.626,21.917,23.9,39.686,124.487,60.674,0,27.475,95.071,44.49,105.768,39.083,247.683
6/1/2019 12:00,0,62.855,0,172.932,78.568,91.826,47.077,41.592,83.005,34.727,445.087,29.132,31.866,57.856,183.527,79.954,0,37.338,145.58,71.135,160.044,47.931,283.592
